epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202102,OK,40,-15.142857142857142,-7.857142857142857,-17.142857142857142,-10.857142857142858,-20.571428571428573,7.857142857142857,2436.0,7.0,141002.0,28409.0,,1148.6666666666667,290.6666666666667,2952.0,214.0,352145.0,26868.0,55385.0,17913.0,73355.0
202103,OK,40,-16.142857142857142,-9.428571428571429,-15.571428571428571,-11.428571428571429,-22.571428571428573,8.142857142857142,2031.0,3.0,206507.0,35822.0,,1161.0,291.3333333333333,3231.0,279.0,370751.0,18606.0,51311.0,14937.0,66296.0
202104,OK,40,-14.428571428571429,-9.285714285714286,-21.857142857142858,-12.0,-19.857142857142858,7.428571428571429,1755.0,12.0,256789.0,58245.0,,1049.3333333333333,195.33333333333331,3504.0,273.0,387307.0,16556.0,48411.0,12732.0,61171.0
202105,OK,40,-11.0,-4.285714285714286,-11.285714285714286,-9.142857142857142,-19.142857142857142,6.142857142857143,1547.0,12.0,393313.0,114208.0,,960.6666666666665,119.33333333333331,3761.0,257.0,402590.0,15283.0,14996.0,5336.0,20347.0
202106,OK,40,-27.0,-6.285714285714286,-49.42857142857143,-19.857142857142858,-30.714285714285715,13.571428571428571,1208.0,9.0,458056.0,178566.0,,915.0,76.0,3994.0,233.0,413201.0,10611.0,32080.0,6124.0,38226.0
202107,OK,40,-41.714285714285715,-27.428571428571427,-54.285714285714285,-34.857142857142854,-48.57142857142857,20.428571428571427,981.0,9.0,565691.0,240890.0,,952.3333333333335,100.0,4155.0,161.0,419298.0,6097.0,15620.0,3089.0,18716.0
202108,OK,40,-5.142857142857143,-3.5714285714285716,-6.428571428571429,0.0,-16.428571428571427,5.142857142857143,887.0,13.0,665948.0,367540.0,,873.0,56.0,4379.0,224.0,424843.0,5545.0,27798.0,3669.0,31495.0
202109,OK,40,-2.5714285714285716,1.5714285714285714,14.0,3.857142857142857,-16.714285714285715,4.0,567.0,15.0,781746.0,447602.0,,842.6666666666665,30.0,4534.0,155.0,429635.0,4792.0,25873.0,2409.0,28295.0
202110,OK,40,-2.142857142857143,2.0,14.0,6.571428571428571,-17.571428571428573,4.428571428571429,435.0,3.0,920680.0,493007.0,,819.3333333333335,4.666666666666667,4701.0,167.0,433168.0,3533.0,26218.0,2406.0,28636.0
202111,OK,40,7.0,3.4285714285714284,30.142857142857142,15.571428571428571,-24.857142857142858,4.0,362.0,9.0,1047673.0,542124.0,,753.3333333333335,0.0,4788.0,87.0,435747.0,2579.0,21939.0,1836.0,23807.0
202112,OK,40,4.857142857142857,3.857142857142857,22.571428571428573,12.0,-16.857142857142858,3.2857142857142856,316.0,7.0,1172868.0,624361.0,,810.0,2.6666666666666665,4850.0,62.0,438306.0,2559.0,23580.0,1669.0,25262.0
202113,OK,40,8.285714285714286,11.428571428571429,43.285714285714285,12.285714285714286,-18.142857142857142,2.5714285714285716,309.0,13.0,1290295.0,742446.0,,772.3333333333335,0.0,4953.0,103.0,440547.0,2241.0,20614.0,1525.0,22148.0
202114,OK,40,2.4285714285714284,7.428571428571429,41.42857142857143,11.857142857142858,-17.857142857142858,2.7142857142857144,306.0,13.0,1386123.0,845586.0,,813.3333333333335,12.0,6669.0,1716.0,442805.0,4846.0,21825.0,1585.0,23429.0
202115,OK,40,2.5714285714285716,5.142857142857143,20.714285714285715,10.142857142857142,-16.857142857142858,3.7142857142857144,289.0,7.0,1447491.0,949432.0,,768.6666666666665,0.0,6697.0,28.0,444863.0,2058.0,21481.0,1611.0,23117.0
202116,OK,40,0.5714285714285714,4.571428571428571,26.0,11.142857142857142,-16.285714285714285,3.7142857142857144,287.0,6.0,1497014.0,1043226.0,,773.0,0.0,6716.0,19.0,446550.0,1687.0,20839.0,1446.0,22293.0
202117,OK,40,2.2857142857142856,6.285714285714286,42.285714285714285,12.285714285714286,-16.142857142857142,3.0,272.0,4.0,1529653.0,1114410.0,,734.3333333333335,0.0,6788.0,72.0,448305.0,1755.0,19983.0,1433.0,21421.0
202118,OK,40,5.0,11.571428571428571,54.142857142857146,13.0,-16.142857142857142,2.142857142857143,206.0,15.0,1556613.0,1160474.0,,813.0,28.0,6832.0,44.0,449648.0,1343.0,19252.0,1269.0,20528.0
202119,OK,40,3.0,9.714285714285714,41.142857142857146,15.0,-17.0,2.7142857142857144,211.0,7.0,1580832.0,1197390.0,,777.0,3.333333333333333,6878.0,46.0,450847.0,1199.0,19151.0,907.0,20067.0
202120,OK,40,1.7142857142857142,7.428571428571429,30.571428571428573,14.142857142857142,-17.285714285714285,3.5714285714285716,230.0,8.0,1615092.0,1226404.0,,779.3333333333335,4.666666666666667,6918.0,40.0,451830.0,983.0,18007.0,1081.0,19098.0
202121,OK,40,2.4285714285714284,9.285714285714286,49.714285714285715,19.571428571428573,-19.857142857142858,3.5714285714285716,230.0,20.0,1639203.0,1245827.0,,740.0,0.0,7291.0,373.0,452777.0,947.0,15937.0,864.0,16811.0
202122,OK,40,3.7142857142857144,11.285714285714286,65.71428571428571,18.857142857142858,-26.0,4.857142857142857,179.0,10.0,1655225.0,1260229.0,,750.0,0.0,7316.0,25.0,453552.0,775.0,13917.0,724.0,14645.0
202123,OK,40,4.571428571428571,11.714285714285714,65.0,20.285714285714285,-19.714285714285715,3.142857142857143,166.0,11.0,1674803.0,1284241.0,,826.0,58.0,7325.0,9.0,454394.0,842.0,14838.0,936.0,15783.0
202124,OK,40,5.0,11.142857142857142,68.71428571428571,21.571428571428573,-20.428571428571427,2.7142857142857144,163.0,6.0,1740511.0,1377972.0,,821.6666666666665,60.66666666666666,7354.0,29.0,455535.0,1141.0,13642.0,1117.0,14771.0
202125,OK,40,3.4285714285714284,6.571428571428571,60.285714285714285,18.857142857142858,-20.571428571428573,3.0,231.0,6.0,1763187.0,1405446.0,,774.3333333333335,24.33333333333333,7384.0,30.0,456910.0,1375.0,14406.0,1314.0,15734.0
202126,OK,40,3.5714285714285716,8.714285714285714,42.0,20.142857142857142,-21.571428571428573,3.4285714285714284,285.0,5.0,1783425.0,1433466.0,,795.3333333333335,45.33333333333334,7388.0,4.0,458483.0,1573.0,13584.0,1798.0,15405.0
202127,OK,40,1.4285714285714286,9.285714285714286,72.14285714285714,18.428571428571427,-26.857142857142858,4.142857142857143,397.0,6.0,1800063.0,1447291.0,,811.0,64.0,7406.0,18.0,460682.0,2199.0,14773.0,2753.0,17547.0
202128,OK,40,4.285714285714286,9.0,55.285714285714285,20.285714285714285,-19.857142857142858,3.4285714285714284,560.0,17.0,1823085.0,1462255.0,,765.6666666666665,24.66666666666667,7417.0,11.0,464607.0,3925.0,19431.0,4152.0,23596.0
202129,OK,40,4.0,8.428571428571429,55.714285714285715,20.428571428571427,-19.714285714285715,3.5714285714285716,709.0,7.0,1854537.0,1476640.0,,827.0,88.0,7454.0,37.0,471176.0,6569.0,23598.0,6623.0,30243.0
202130,OK,40,2.4285714285714284,7.571428571428571,39.857142857142854,19.714285714285715,-19.714285714285715,4.0,1179.0,12.0,1897232.0,1490873.0,,902.3333333333335,159.33333333333334,7485.0,31.0,480635.0,9459.0,27944.0,9915.0,37899.0
202131,OK,40,4.428571428571429,11.142857142857142,47.714285714285715,20.142857142857142,-20.142857142857142,3.5714285714285716,1594.0,22.0,1947300.0,1508429.0,,887.6666666666665,145.66666666666666,7531.0,46.0,493983.0,13348.0,31454.0,11439.0,42946.0
202132,OK,40,3.142857142857143,10.285714285714286,33.0,16.285714285714285,-19.714285714285715,3.7142857142857144,2006.0,8.0,1996864.0,1531482.0,,946.6666666666665,205.66666666666663,7594.0,63.0,508834.0,14851.0,36506.0,13264.0,49822.0
202133,OK,40,1.5714285714285714,8.285714285714286,30.428571428571427,12.0,-18.571428571428573,3.7142857142857144,2130.0,4.0,2041864.0,1561170.0,,1037.0,294.0,7676.0,82.0,524376.0,15542.0,44023.0,13456.0,57579.0
202134,OK,40,-1.0,7.0,28.428571428571427,9.428571428571429,-17.428571428571427,3.5714285714285716,2158.0,10.0,2094129.0,1606116.0,,1027.3333333333333,278.3333333333333,7812.0,136.0,542412.0,18036.0,56288.0,14233.0,70626.0
202135,OK,40,1.2857142857142858,10.0,34.0,12.428571428571429,-18.0,3.7142857142857144,2153.0,10.0,2136791.0,1647223.0,,1018.0,268.0,8001.0,189.0,560850.0,18438.0,55035.0,13631.0,68842.0
202136,OK,40,0.7142857142857143,8.857142857142858,49.714285714285715,9.285714285714286,-23.0,4.714285714285714,2108.0,13.0,2167106.0,1679362.0,,1030.6666666666667,278.6666666666667,8208.0,207.0,577312.0,16462.0,42047.0,11109.0,53229.0
202137,OK,40,2.5714285714285716,8.428571428571429,39.57142857142857,10.428571428571429,-15.571428571428571,2.857142857142857,1986.0,8.0,2198679.0,1715374.0,,1006.3333333333335,253.33333333333331,8440.0,232.0,592074.0,14762.0,41467.0,9310.0,50853.0
202138,OK,40,2.2857142857142856,6.714285714285714,48.142857142857146,11.714285714285714,-14.428571428571429,2.4285714285714284,1654.0,9.0,2222743.0,1747161.0,,1012.3333333333335,257.3333333333333,8715.0,275.0,604391.0,12317.0,35620.0,7227.0,42915.0
202139,OK,40,2.0,8.0,32.285714285714285,11.142857142857142,-13.0,2.7142857142857144,1362.0,4.0,2245546.0,1771057.0,,978.3333333333335,220.33333333333331,8949.0,234.0,615217.0,10826.0,32022.0,5644.0,37720.0
202140,OK,40,2.5714285714285716,9.142857142857142,49.714285714285715,12.714285714285714,-13.142857142857142,2.2857142857142856,1311.0,20.0,2270436.0,1795546.0,,919.6666666666665,159.66666666666666,9213.0,264.0,622780.0,7563.0,29848.0,4964.0,34840.0
202141,OK,40,1.7142857142857142,6.857142857142857,35.857142857142854,13.571428571428571,-18.142857142857142,3.5714285714285716,1031.0,16.0,2291475.0,1815174.0,,910.0,142.0,9402.0,189.0,631872.0,9092.0,26737.0,3764.0,30520.0
202142,OK,40,2.857142857142857,6.714285714285714,49.0,15.0,-13.571428571428571,2.4285714285714284,816.0,12.0,2323628.0,1839048.0,,872.6666666666665,99.66666666666669,10540.0,1138.0,638957.0,7085.0,26014.0,3179.0,29209.0
202143,OK,40,3.142857142857143,7.142857142857143,28.285714285714285,12.0,-12.428571428571429,2.857142857142857,679.0,6.0,2351016.0,1855600.0,,878.3333333333335,93.33333333333331,10710.0,170.0,643978.0,5021.0,25445.0,2511.0,27978.0
202144,OK,40,2.4285714285714284,8.142857142857142,14.571428571428571,10.428571428571429,-12.285714285714286,3.2857142857142856,610.0,7.0,2376302.0,1873420.0,,871.3333333333335,86.33333333333331,10879.0,169.0,648209.0,4231.0,26869.0,2195.0,29075.0
202145,OK,40,2.2857142857142856,6.857142857142857,17.857142857142858,10.428571428571429,-13.428571428571429,3.5714285714285716,682.0,15.0,2410668.0,1889752.0,,837.3333333333335,50.66666666666666,11633.0,754.0,652731.0,4522.0,30626.0,2930.0,33565.0
202146,OK,40,3.2857142857142856,6.857142857142857,13.571428571428571,14.428571428571429,-11.714285714285714,3.142857142857143,622.0,14.0,2447013.0,1903862.0,,878.6666666666665,76.66666666666667,11772.0,139.0,658600.0,5869.0,33471.0,3264.0,36754.0
202147,OK,40,-4.428571428571429,8.0,20.428571428571427,11.285714285714286,-34.714285714285715,7.571428571428571,622.0,14.0,2466343.0,1910723.0,,832.3333333333335,38.66666666666666,11847.0,75.0,662220.0,3620.0,25094.0,2909.0,28022.0
202148,OK,40,3.0,7.142857142857143,21.0,15.285714285714286,-11.428571428571429,3.0,830.0,21.0,2512408.0,1939602.0,,921.0,106.0,11999.0,152.0,670420.0,8200.0,37244.0,4696.0,41965.0
202149,OK,40,2.7142857142857144,7.571428571428571,9.857142857142858,10.571428571428571,-9.285714285714286,3.4285714285714284,1088.0,36.0,2540898.0,1959972.0,,974.3333333333335,154.33333333333334,12070.0,71.0,680054.0,9634.0,35557.0,4456.0,40030.0
202150,OK,40,6.0,9.571428571428571,5.142857142857143,14.0,-8.857142857142858,3.142857142857143,1084.0,38.0,2568507.0,1980114.0,,952.6666666666665,119.66666666666669,12222.0,156.0,685906.0,5852.0,36626.0,4854.0,41503.0
202151,OK,40,-0.8571428571428571,10.428571428571429,14.428571428571429,9.571428571428571,-34.714285714285715,7.142857142857143,1093.0,85.0,2589735.0,1991938.0,,954.3333333333335,115.33333333333331,12348.0,126.0,694210.0,8304.0,37194.0,6451.0,43665.0
202152,OK,40,-3.7142857142857144,1.4285714285714286,3.5714285714285716,4.428571428571429,-34.0,9.714285714285714,1385.0,151.0,2612220.0,2005161.0,,973.0,126.0,12419.0,71.0,708938.0,14728.0,39101.0,13342.0,52483.0
202201,OK,40,-10.142857142857142,-0.2857142857142857,-24.0,4.857142857142857,-16.285714285714285,8.285714285714286,1704.0,122.0,2645568.0,2023008.0,,1036.6666666666667,185.66666666666663,12592.0,173.0,737593.0,28655.0,62515.0,36627.0,99209.0
202202,OK,40,-12.285714285714286,-0.5714285714285714,-11.142857142857142,3.142857142857143,-18.571428571428573,8.571428571428571,2528.0,94.0,2674934.0,2036949.0,,1162.6666666666667,306.6666666666667,12775.0,183.0,811389.0,73796.0,74569.0,59171.0,133860.0
202203,OK,40,-13.142857142857142,-4.571428571428571,-14.428571428571429,1.4285714285714286,-20.571428571428573,8.857142857142858,3162.0,33.0,2718163.0,2057284.0,,1172.3333333333333,315.3333333333333,12968.0,193.0,893913.0,82524.0,71754.0,60240.0,132132.0
202204,OK,40,-8.857142857142858,-2.4285714285714284,-2.4285714285714284,6.0,-13.142857142857142,6.285714285714286,3518.0,38.0,2735015.0,2070009.0,,1247.0,386.0,13210.0,242.0,963655.0,69742.0,50763.0,30619.0,81458.0
202205,OK,40,-20.0,-5.714285714285714,-20.0,-7.0,-28.428571428571427,12.571428571428571,2873.0,59.0,2745180.0,2079763.0,,1149.6666666666667,286.6666666666667,13532.0,322.0,995546.0,31891.0,24904.0,10630.0,35581.0
202206,OK,40,-1.0,4.428571428571429,6.428571428571429,14.142857142857142,-9.142857142857142,3.7142857142857144,2214.0,70.0,2753396.0,2089732.0,,1097.3333333333333,241.0,13847.0,315.0,1006846.0,11300.0,25025.0,6131.0,31200.0
202207,OK,40,-3.0,2.4285714285714284,8.0,13.428571428571429,-10.571428571428571,4.285714285714286,1251.0,78.0,2762682.0,2100431.0,,979.3333333333335,141.33333333333334,14223.0,376.0,1013287.0,6441.0,22463.0,2835.0,25326.0
202208,OK,40,-17.142857142857142,-10.714285714285714,-16.0,2.142857142857143,-26.571428571428573,11.0,631.0,81.0,2768272.0,2106605.0,,842.3333333333335,32.333333333333336,14541.0,318.0,1019489.0,6202.0,17631.0,1370.0,19028.0
202209,OK,40,4.428571428571429,4.428571428571429,32.142857142857146,19.428571428571427,-8.428571428571429,1.5714285714285714,400.0,95.0,2773606.0,2112542.0,,933.3333333333335,93.0,14835.0,294.0,1024471.0,4982.0,19586.0,948.0,20562.0
202210,OK,40,-6.142857142857143,-3.0,0.0,12.714285714285714,-11.714285714285714,5.0,246.0,129.0,2777286.0,2116709.0,,885.6666666666665,51.0,15053.0,218.0,1026650.0,2179.0,18373.0,683.0,19076.0
202211,OK,40,-0.2857142857142857,-2.142857142857143,55.285714285714285,21.428571428571427,-19.142857142857142,3.857142857142857,177.0,167.0,2783105.0,2123269.0,,855.3333333333335,34.333333333333336,15173.0,120.0,1029634.0,2984.0,16789.0,448.0,17244.0
202212,OK,40,-2.857142857142857,-3.5714285714285716,33.57142857142857,15.714285714285714,-8.571428571428571,2.857142857142857,123.0,163.0,2787417.0,2127355.0,,804.3333333333335,2.0,15383.0,210.0,1031448.0,1814.0,16864.0,395.0,17279.0
202213,OK,40,0.0,-0.2857142857142857,47.857142857142854,15.571428571428571,-8.285714285714286,2.142857142857143,124.0,164.0,2792119.0,2132479.0,,808.6666666666665,9.0,15520.0,137.0,1033258.0,1810.0,17976.0,493.0,18477.0
202214,OK,40,0.0,1.2857142857142858,49.285714285714285,14.428571428571429,-8.285714285714286,2.0,86.0,117.0,2797674.0,2138920.0,,780.3333333333335,0.0,15640.0,120.0,1036133.0,2875.0,14440.0,586.0,15031.0
202215,OK,40,0.2857142857142857,4.0,48.57142857142857,13.571428571428571,-10.714285714285714,2.4285714285714284,86.0,107.0,2803118.0,2145354.0,,780.3333333333335,0.0,15736.0,96.0,1037729.0,1596.0,12233.0,412.0,12648.0
202216,OK,40,-3.857142857142857,-1.1428571428571428,49.57142857142857,15.571428571428571,-10.428571428571429,2.0,74.0,76.0,2808153.0,2150714.0,,815.0,36.0,15815.0,79.0,1039415.0,1686.0,10999.0,491.0,11494.0
202217,OK,40,1.8571428571428572,1.5714285714285714,52.857142857142854,17.714285714285715,-8.714285714285714,1.5714285714285714,69.0,43.0,2812501.0,2155470.0,,768.3333333333335,6.0,15897.0,82.0,1040982.0,1567.0,10096.0,658.0,10760.0
202218,OK,40,2.4285714285714284,5.0,44.285714285714285,15.714285714285714,-9.142857142857142,2.142857142857143,67.0,35.0,2816270.0,2159865.0,,774.0,11.0,15940.0,43.0,1042637.0,1655.0,9193.0,733.0,9930.0
202219,OK,40,3.7142857142857144,6.428571428571429,65.71428571428571,20.142857142857142,-9.857142857142858,1.1428571428571428,91.0,51.0,2820037.0,2164113.0,,793.6666666666665,35.666666666666664,15996.0,56.0,1044868.0,2231.0,9795.0,1001.0,10800.0
202220,OK,40,2.4285714285714284,3.142857142857143,60.714285714285715,21.0,-11.857142857142858,1.8571428571428572,93.0,36.0,2823622.0,2167998.0,,717.3333333333335,0.0,16050.0,54.0,1047216.0,2348.0,10429.0,1124.0,11557.0
202221,OK,40,-2.4285714285714284,0.14285714285714285,47.142857142857146,21.142857142857142,-17.428571428571427,3.857142857142857,115.0,35.0,2826644.0,2170741.0,,755.3333333333335,13.333333333333336,16090.0,40.0,1048988.0,1772.0,10791.0,1522.0,12322.0
202222,OK,40,-0.14285714285714285,3.857142857142857,80.85714285714286,20.714285714285715,-23.857142857142858,4.142857142857143,142.0,37.0,2830764.0,2174485.0,,724.0,2.6666666666666665,16127.0,37.0,1053558.0,4570.0,10629.0,1970.0,12606.0
202223,OK,40,-1.5714285714285714,2.857142857142857,67.14285714285714,19.285714285714285,-17.0,3.4285714285714284,157.0,26.0,2834054.0,2177714.0,,743.0,17.0,16145.0,18.0,1058297.0,4739.0,11237.0,2345.0,13591.0
202224,OK,40,-1.4285714285714286,3.4285714285714284,71.42857142857143,20.285714285714285,-17.714285714285715,3.0,256.0,28.0,2835321.0,2179038.0,,771.0,32.333333333333336,16145.0,0.0,1061792.0,3495.0,11476.0,3105.0,14585.0
202225,OK,40,-2.4285714285714284,1.4285714285714286,65.0,19.0,-18.714285714285715,3.5714285714285716,290.0,30.0,2837702.0,2181251.0,,751.6666666666665,24.0,16145.0,0.0,1070735.0,8943.0,12392.0,3702.0,16106.0
202226,OK,40,0.0,5.714285714285714,73.28571428571429,24.142857142857142,-18.285714285714285,2.857142857142857,368.0,25.0,2841901.0,2182951.0,,736.0,11.666666666666664,15441.0,704.0,1076350.0,5615.0,12995.0,4278.0,17286.0
202227,OK,40,-5.0,2.857142857142857,71.42857142857143,14.142857142857142,-25.857142857142858,5.428571428571429,415.0,26.0,2845002.0,2185314.0,,743.6666666666665,24.66666666666667,16159.0,718.0,1084914.0,8564.0,12893.0,4920.0,17821.0
202228,OK,40,-4.0,1.2857142857142858,50.714285714285715,16.0,-17.0,4.285714285714286,497.0,22.0,2849951.0,2189028.0,,796.0,63.0,16189.0,30.0,1096910.0,11996.0,14842.0,5644.0,20500.0
202229,OK,40,-4.714285714285714,-1.2857142857142858,40.142857142857146,16.857142857142858,-17.428571428571427,5.857142857142857,591.0,6.0,2855404.0,2193598.0,,666.6666666666666,0.0,16216.0,27.0,1108553.0,11643.0,15732.0,6014.0,21765.0
202230,OK,40,-2.857142857142857,0.7142857142857143,35.285714285714285,16.142857142857142,-17.0,4.857142857142857,595.0,6.0,2860728.0,2198078.0,,690.3333333333335,6.333333333333332,16252.0,36.0,1120934.0,12381.0,14964.0,5756.0,20745.0
202231,OK,40,0.42857142857142855,3.857142857142857,39.714285714285715,17.857142857142858,-17.0,4.0,599.0,24.0,2863385.0,2200365.0,,587.6666666666666,0.0,16336.0,84.0,1132714.0,11780.0,13734.0,5255.0,19005.0
202232,OK,40,0.0,3.0,40.142857142857146,15.0,-15.714285714285714,3.5714285714285716,582.0,9.0,2867883.0,2205164.0,,,,16372.0,36.0,1144252.0,11538.0,11785.0,4179.0,15973.0
202233,OK,40,0.8,3.0,37.4,13.0,-16.0,5.6,567.0,6.0,2870719.0,2207634.0,,,,16519.0,147.0,1153471.0,9219.0,8934.0,2988.0,11936.0
202001,OR,41,,,,,,,,,,,,737.0,0.0,,,,,,,
202002,OR,41,,,,,,,,,,,,764.0,0.0,,,,,,,
202003,OR,41,,,,,,,,,,,,769.0,0.0,,,,,,,
202004,OR,41,,,,,,,,,,,,745.0,0.0,0.0,0.0,0.0,0.0,,,
202005,OR,41,,,,,,,,,,,,728.0,0.0,0.0,0.0,0.0,0.0,,,
202006,OR,41,,,,,,,,,,,,727.0,0.0,0.0,0.0,0.0,0.0,,,
202007,OR,41,2.0,-3.0,-5.0,-1.0,-1.0,0.0,,,,,,783.0,0.0,0.0,0.0,0.0,0.0,,,
202008,OR,41,6.714285714285714,2.5714285714285716,48.857142857142854,4.428571428571429,-2.142857142857143,-0.2857142857142857,,,,,,733.0,0.0,0.0,0.0,0.0,0.0,,,
202009,OR,41,8.428571428571429,3.857142857142857,27.571428571428573,5.285714285714286,2.2857142857142856,-0.8571428571428571,,,,,,735.0,0.0,0.0,0.0,1.0,1.0,,,
202010,OR,41,8.285714285714286,7.142857142857143,26.428571428571427,3.7142857142857144,1.8571428571428572,-0.42857142857142855,,,,,0.1,788.0,15.0,0.0,0.0,6.0,5.0,6.0,,9.0
202011,OR,41,2.0,10.285714285714286,33.714285714285715,-2.857142857142857,-1.7142857142857142,1.5714285714285714,,,,,0.5,745.0,0.0,0.0,0.0,36.0,30.0,127.0,4.0,132.0
202012,OR,41,-23.285714285714285,6.714285714285714,61.57142857142857,-22.714285714285715,-26.857142857142858,9.285714285714286,,,,,1.6,773.6666666666665,8.666666666666666,4.0,4.0,137.0,101.0,1422.0,51.0,1473.0
202013,OR,41,-45.42857142857143,-16.857142857142858,-3.5714285714285716,-42.57142857142857,-42.42857142857143,16.0,,,,,3.9,763.3333333333335,4.0,13.0,9.0,479.0,342.0,8204.0,319.0,8532.0
202014,OR,41,-44.57142857142857,-16.428571428571427,-10.0,-45.42857142857143,-45.42857142857143,16.714285714285715,,,,,4.1,769.6666666666665,14.666666666666664,22.0,9.0,899.0,420.0,12822.0,786.0,13621.0
202015,OR,41,-41.142857142857146,-11.285714285714286,27.0,-42.714285714285715,-45.714285714285715,15.571428571428571,,,,,2.8,760.6666666666665,7.333333333333332,48.0,26.0,1371.0,472.0,12926.0,697.0,13654.0
202016,OR,41,-39.857142857142854,-13.428571428571429,23.428571428571427,-42.0,-44.42857142857143,15.142857142857142,,,,,3.1,756.6666666666665,7.333333333333332,72.0,24.0,1844.0,473.0,12922.0,800.0,13753.0
202017,OR,41,-37.42857142857143,-12.0,15.0,-41.714285714285715,-43.42857142857143,15.0,,,,,2.6,760.0,18.0,87.0,15.0,2253.0,409.0,15405.0,723.0,16160.0
202018,OR,41,-33.42857142857143,-7.714285714285714,22.714285714285715,-37.857142857142854,-42.42857142857143,13.142857142857142,,,,,1.6,709.0,0.0,109.0,22.0,2635.0,382.0,20391.0,678.0,21113.0
202019,OR,41,-29.285714285714285,0.42857142857142855,45.714285714285715,-33.857142857142854,-39.714285714285715,12.714285714285714,,,,,1.2,696.6666666666665,0.0,127.0,18.0,3160.0,525.0,20398.0,606.0,21048.0
202020,OR,41,-30.714285714285715,-4.0,21.285714285714285,-34.857142857142854,-38.57142857142857,12.714285714285714,,,,,1.1,711.3333333333335,0.0,137.0,10.0,3612.0,452.0,19990.0,457.0,20485.0
202021,OR,41,-25.428571428571427,-3.2857142857142856,35.285714285714285,-30.714285714285715,-36.285714285714285,11.714285714285714,,,,,1.4,742.0,23.0,147.0,10.0,3888.0,276.0,25398.0,462.0,25901.0
202022,OR,41,-22.0,-1.2857142857142858,76.42857142857143,-28.285714285714285,-38.285714285714285,11.0,,,,,0.8,744.3333333333335,33.333333333333336,153.0,6.0,4185.0,297.0,24371.0,409.0,24816.0
202023,OR,41,-16.428571428571427,2.857142857142857,68.71428571428571,-24.285714285714285,-31.428571428571427,9.428571428571429,,,,,1.4,680.3333333333334,0.0,161.0,8.0,4570.0,385.0,29064.0,851.0,29947.0
202024,OR,41,-16.571428571428573,0.2857142857142857,52.57142857142857,-25.714285714285715,-31.285714285714285,9.714285714285714,,,,,1.3,722.0,10.0,173.0,12.0,5377.0,807.0,37487.0,1061.0,38588.0
202025,OR,41,-13.714285714285714,2.5714285714285716,90.0,-21.142857142857142,-31.142857142857142,7.714285714285714,,,,,2.4,727.0,18.0,189.0,16.0,6750.0,1373.0,44803.0,1402.0,46248.0
202026,OR,41,-10.857142857142858,3.5714285714285716,125.57142857142857,-17.285714285714285,-31.0,6.714285714285714,,,,,2.4,684.0,0.0,202.0,13.0,8094.0,1344.0,47326.0,1793.0,49178.0
202027,OR,41,-10.571428571428571,6.857142857142857,114.28571428571429,-18.142857142857142,-35.57142857142857,7.571428571428571,,,,,2.4,753.3333333333335,50.33333333333334,213.0,11.0,9930.0,1836.0,47843.0,2308.0,50228.0
202028,OR,41,-11.571428571428571,2.142857142857143,118.71428571428571,-16.428571428571427,-32.285714285714285,7.0,,,,,3.9,708.3333333333335,9.333333333333334,232.0,19.0,11851.0,1921.0,50502.0,2397.0,52958.0
202029,OR,41,-10.285714285714286,3.7142857142857144,134.57142857142858,-17.285714285714285,-31.285714285714285,6.857142857142857,43.0,,,,3.9,749.6666666666665,60.66666666666666,257.0,25.0,14149.0,2298.0,59538.0,2940.0,62577.0
202030,OR,41,-9.714285714285714,3.0,138.71428571428572,-17.285714285714285,-31.285714285714285,6.714285714285714,71.0,,,,2.7,731.3333333333335,46.33333333333334,285.0,28.0,16492.0,2343.0,64436.0,3020.0,67559.0
202031,OR,41,-10.0,2.857142857142857,134.57142857142858,-17.428571428571427,-31.857142857142858,6.428571428571429,85.0,,,,3.2,708.3333333333335,23.33333333333333,325.0,40.0,18817.0,2325.0,45906.0,2444.0,48433.0
202032,OR,41,-9.142857142857142,3.7142857142857144,130.57142857142858,-16.714285714285715,-31.571428571428573,6.428571428571429,90.0,,,,3.3,757.6666666666665,75.66666666666667,355.0,30.0,21010.0,2193.0,47627.0,2054.0,49764.0
202033,OR,41,-10.857142857142858,2.2857142857142856,136.85714285714286,-17.285714285714285,-32.0,6.285714285714286,96.0,,,,3.6,766.0,87.0,386.0,31.0,23018.0,2008.0,45739.0,1805.0,47634.0
202034,OR,41,-11.571428571428571,0.2857142857142857,120.85714285714286,-18.142857142857142,-31.714285714285715,6.285714285714286,137.0,,,,3.2,781.0,102.0,417.0,31.0,24710.0,1692.0,39795.0,1528.0,41391.0
202035,OR,41,-11.142857142857142,0.0,123.57142857142857,-18.571428571428573,-30.571428571428573,6.0,95.0,,,,2.4,737.6666666666665,51.66666666666666,454.0,37.0,26293.0,1583.0,39432.0,1331.0,40813.0
