date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2022-03-05,202209,UT,49,-5.714285714285710,-5.142857142857140,16.714285714285700,-10.428571428571400,-17.285714285714300,3.857142857142860,1343.15,306.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2284006.0,1923195.0,564.2603434,157.0323088,0.0,0.0,0.0,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.6666666666670,6.0,4453.0,45.0,8.8275185,0.0,9.2684148,924248.0,2292.0,43330.0,42311352.0
2022-03-12,202210,UT,49,-8.714285714285710,-8.0,1.7142857142857100,-14.857142857142900,-18.571428571428600,4.571428571428570,1358.52,246.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2286362.0,1926170.0,588.1467728,112.64415240000000,0.0,0.0,0.0,,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4539.0,86.0,11.0455781,0.0,11.127823700000000,925519.0,1271.0,28346.0,42564322.0
2022-03-19,202211,UT,49,-6.0,-5.4,26.2,-12.2,-18.8,4.0,940.0300000000000,115.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2291193.0,1932334.0,0.0,57.1480907,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,358958.0,0.0,,,4561.0,22.0,11.471564600000000,0.0,10.8201016,926442.0,923.0,14505.0,30504621.0
2020-01-04,202001,VT,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,202002,VT,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,202003,VT,50,,,,,,,697.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,202004,VT,50,,,,,,,858.41,,,235.8374,211.1774,203.23920000000000,187.3036,202.98350000000000,189.6874,243.7042,228.4763,372.6327,278.9585,229.0289,196.8702,222.1892,204.9427,208.3135,195.7157,325.5314,276.3912,,,,,,,245.3214,225.02660000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,202005,VT,50,,,,,,,781.1700000000000,,,257.533,231.3432,207.53030000000000,191.82330000000000,222.1457,209.4927,285.6415,268.6324,418.5982,306.8954,261.0255,232.417,218.933,203.9096,242.36010000000000,228.34270000000000,365.7105,307.28800000000000,,,,,,,270.7561,248.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,202006,VT,50,,,,,,,749.76,,,230.55070000000000,215.74310000000000,216.4765,206.6891,197.21710000000000,190.4904,255.33860000000000,248.90540000000000,356.7407,270.91220000000000,238.19070000000000,220.8117,215.82540000000000,206.745,211.2467,205.6715,320.6265,276.7199,,,,,,,241.8834,229.42800000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,202007,VT,50,10.0,2.0,24.0,8.0,0.0,0.0,898.13,,,286.24840000000000,280.4318,235.4547,229.2589,236.96420000000000,231.9366,339.352,336.5029,424.31470000000000,375.17720000000000,267.8792,261.2296,242.16130000000000,238.59420000000000,260.58910000000000,257.4824,415.50100000000000,388.1791,,,,,,,298.06220000000000,292.93240000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,202008,VT,50,8.857142857142860,3.0,22.142857142857100,13.285714285714300,-3.2857142857142900,1.0,1033.85,,,322.89910000000000,322.42620000000000,287.0872,268.5814,258.8098,247.0443,375.94230000000000,369.3689,468.6808,500.43820000000000,289.5983,266.89960000000000,299.1056,287.17150000000000,307.5956,304.9514,433.6156,447.1578,,,,,,,341.29170000000000,343.1383000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.192239494162210,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,202009,VT,50,4.857142857142860,0.14285714285714300,7.857142857142860,6.285714285714290,-5.571428571428570,0.8571428571428570,856.4700000000000,,,316.3374,286.1969,290.621,270.01100000000000,280.9737,263.16480000000000,347.222,321.797,517.6327,380.2149,322.40340000000000,285.4166,296.0078,273.5174,293.07150000000000,276.6705,449.46270000000000,371.99950000000000,,,,,,,337.21890000000000,307.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36351317983737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,202010,VT,50,9.0,5.285714285714290,13.0,10.285714285714300,-0.5714285714285710,0.0,848.44,,,332.4139,293.5118,346.50720000000000,315.23570000000000,304.02410000000000,277.57830000000000,331.7658,307.0184,547.1224,380.18400000000000,364.7356,313.6005,315.688,287.2805,299.9244,276.8036,464.86130000000000,378.3869,,,,,,,350.80190000000000,314.3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754200606973470,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,VT,50,2.857142857142860,9.571428571428570,15.714285714285700,-0.14285714285714300,-0.7142857142857140,1.1428571428571400,735.4300000000000,,,228.91470000000000,193.7419,223.2936,195.21490000000000,207.6708,182.86450000000000,233.0085,208.3615,382.94090000000000,247.5079,255.0633,214.086,229.6604,202.3504,209.533,185.6549,306.632,232.6431,,,,,,,241.1246,206.38000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8697434376941500,,5.0,218.0,221.0,0.0,0.0,0.0,0.0,0.0,143.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2020-03-21,202012,VT,50,-27.285714285714300,-0.8571428571428570,4.428571428571430,-34.142857142857100,-25.0,11.0,460.59,,,156.9746,132.3818,177.037,155.1175,154.655,138.1571,169.65030000000000,152.84090000000000,181.9817,112.80080000000000,208.7087,176.7903,179.7111,158.40060000000000,153.874,136.657,166.9416,125.59690000000000,,,,,,,164.06470000000000,140.3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.678321566890380,,39.0,725.0,1219.0,0.0,0.0,2.0,0.0,0.0,142.0,19.0,2.0,2.0,0.0,0.0,0.0,49.0,44.0,144.0,311.0
2020-03-28,202013,VT,50,-48.714285714285700,-24.857142857142900,-0.5714285714285710,-48.857142857142900,-45.0,18.0,332.5,,,95.59860000000000,77.87720000000000,107.6506,90.75100000000000,100.67140000000000,87.7514,98.2131,86.8771,88.93630000000000,51.8846,146.9385,119.45410000000000,116.05440000000000,99.4974,91.17190000000000,78.8799,87.2466,63.22920000000000,,,,,,,97.5654,81.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497550278694960,,169.0,2163.0,2151.0,0.0,0.0,10.0,0.0,18.0,107.33333333333300,0.0,12.0,10.0,0.0,0.0,0.0,211.0,162.0,1780.0,8651.0
2020-04-04,202014,VT,50,-53.285714285714300,-31.0,-12.857142857142900,-56.285714285714300,-51.57142857142860,20.285714285714300,308.24,,,71.72750000000000,56.9529,90.3729,75.071,76.61400000000000,65.26550000000000,75.59230000000000,65.6928,63.9594,36.1391,104.51810000000000,85.07790000000000,88.9101,75.13140000000000,71.2145,59.88820000000000,67.1879,47.4788,,,,,,,75.13420000000000,61.057700000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7389640330054100,,247.0,1984.0,2283.0,0.0,0.0,8.0,15.0,27.0,131.0,7.333333333333330,20.0,8.0,0.0,0.0,0.0,461.0,250.0,2621.0,22088.0
2020-04-11,202015,VT,50,-52.285714285714300,-28.142857142857100,-0.14285714285714300,-58.42857142857140,-52.42857142857140,20.142857142857100,325.37,,,69.376,52.225000000000000,85.24430000000000,68.00920000000000,73.2077,60.2256,77.8822,65.6789,66.3974,35.5088,90.09560000000000,70.5759,83.8992,68.6985,72.0539,58.6207,70.4811,47.4575,,,,,,,74.7347,58.474200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1005452865341900,,253.0,2684.0,3170.0,0.0,0.0,5.0,0.0,5.0,112.66666666666700,0.0,25.0,5.0,4.0260915,8.30130091781018,3.9485988,711.0,250.0,3071.0,44068.0
2020-04-18,202016,VT,50,-52.714285714285700,-30.857142857142900,-0.7142857142857140,-59.142857142857100,-51.857142857142900,19.571428571428600,361.92000000000000,,,58.72250000000000,39.1995,73.3447,51.6593,61.072600000000000,44.9778,65.10760000000000,49.1365,55.9884,26.5311,84.0929,58.6539,72.12470000000000,52.9954,60.6495,43.7838,56.1009,33.7056,,,,,,,62.8177,43.833100000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380450536036280,,89.0,2572.0,3125.0,0.0,0.0,13.0,0.0,0.0,129.33333333333300,15.333333333333300,38.0,13.0,1.9917153000000000,62.15443613595860,1.9917153000000000,803.0,92.0,2811.0,65116.0
2020-04-25,202017,VT,50,-44.714285714285700,-23.857142857142900,26.142857142857100,-53.285714285714300,-49.142857142857100,17.857142857142900,437.30000000000000,,,86.0828,60.344100000000000,103.4598,78.1789,88.7659,69.3312,95.1959,75.8784,85.463,42.4211,113.53890000000000,84.9923,102.4467,79.9111,89.5778,68.3986,84.6295,53.69770000000000,,,,,,,91.8151,67.84990000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783561236987450,,41.0,1468.0,2980.0,0.0,0.0,8.0,-15.0,0.0,120.33333333333300,6.0,46.0,8.0,2.455786,58.70938521299030,2.455786,843.0,40.0,3163.0,83916.0
2020-05-02,202018,VT,50,-41.0,-20.285714285714300,22.285714285714300,-51.57142857142860,-46.857142857142900,16.142857142857100,450.48000000000000,,,95.6856,66.35,116.7932,87.564,99.08780000000000,76.49290000000000,103.7559,81.5478,97.4551,48.1854,135.2976,100.6063,114.2295,87.9334,99.89760000000000,75.4845,91.5007,57.403500000000000,,,,,,,102.0793,74.6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489729628198690,,42.0,1591.0,3217.0,0.0,0.0,5.0,0.0,0.0,110.0,0.0,51.0,5.0,3.2113127000000000,37.00016098217390,3.2113127000000000,886.0,43.0,3012.0,106433.0
2020-05-09,202019,VT,50,-36.0,-14.142857142857100,41.0,-49.285714285714300,-44.42857142857140,15.571428571428600,501.82000000000000,,,121.48790000000000,85.5825,144.8875,110.0788,125.57150000000000,98.89190000000000,134.5866,107.0159,122.6705,61.8563,162.2462,122.0106,144.3921,112.7825,128.6541,99.0356,117.97040000000000,75.0252,,,,,,,130.07440000000000,96.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339416424650240,,33.0,2397.0,3031.0,0.0,6.0,2.0,744.0,0.0,113.33333333333300,0.6666666666666670,53.0,2.0,3.6107711000000000,37.578961434887100,3.7366703000000000,921.0,35.0,2236.0,123288.0
2020-05-16,202020,VT,50,-35.142857142857100,-15.428571428571400,49.714285714285700,-44.57142857142860,-41.57142857142860,14.571428571428600,423.72,,,122.98920000000000,88.4358,148.647,115.39360000000000,124.51730000000000,99.83690000000000,135.0555,109.67870000000000,124.0021,63.677100000000000,157.25100000000000,122.0471,145.27950000000000,115.57940000000000,128.62790000000000,100.69120000000000,119.3553,77.6356,,,,,,,130.17810000000000,98.4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463306151333960,,14.0,3969.0,3972.0,0.0,0.0,0.0,60.0,0.0,104.66666666666700,0.0,53.0,0.0,2.4941024,24.143202017217600,2.4457446,934.0,13.0,4427.0,147489.0
2020-05-23,202021,VT,50,-21.571428571428600,-6.571428571428570,120.85714285714300,-35.857142857142900,-38.857142857142900,11.142857142857100,712.0800000000000,,,168.5009,119.8635,194.21850000000000,149.9007,165.8152,130.4418,188.2997,149.0639,181.69820000000000,97.05720000000000,212.4699,162.36610000000000,195.0536,154.7406,173.1496,133.17580000000000,172.1022,111.5762,,,,,,,178.2078,133.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542684064718480,,22.0,6254.0,6026.0,0.0,0.0,1.0,33.0,0.0,107.0,0.0,54.0,1.0,0.35299980000000000,0.0,0.35299980000000000,954.0,20.0,6160.0,186245.0
2020-05-30,202022,VT,50,-20.571428571428600,-6.571428571428570,119.42857142857100,-35.0,-40.0,11.714285714285700,745.75,,,170.19240000000000,124.6495,192.8854,151.2004,172.025,138.28,189.118,154.3659,182.9758,100.46170000000000,218.4178,171.55630000000000,194.2758,157.3274,175.9741,138.47030000000000,174.8086,116.8149,,,,,,,180.7389,138.4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281206445288890,,23.0,5378.0,6349.0,0.0,0.0,1.0,28.0,0.0,133.66666666666700,27.666666666666700,55.0,1.0,0.48467210000000000,0.0,0.8136543,977.0,23.0,6354.0,227771.0
2020-06-06,202023,VT,50,-18.285714285714300,-5.285714285714290,86.71428571428570,-33.714285714285700,-32.142857142857100,10.285714285714300,777.85,,,191.0629,135.7048,217.9346,167.91040000000000,188.14150000000000,146.74730000000000,211.3027,167.72490000000000,209.80260000000000,110.03800000000000,246.00620000000000,188.9182,214.7413,169.3018,192.92120000000000,147.53730000000000,201.7895,130.4009,,,,,,,201.4406,149.8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035955306406120,,67.0,7125.0,8303.0,0.0,0.0,0.0,23.0,0.0,119.0,13.0,55.0,0.0,2.5616990000000000,0.0,2.1058554000000000,1046.0,69.0,10181.0,285256.0
2020-06-13,202024,VT,50,-14.571428571428600,-3.0,114.57142857142900,-29.857142857142900,-30.428571428571400,9.142857142857140,859.26,,,197.3981,142.578,220.29160000000000,169.5698,191.18160000000000,150.543,221.7202,179.3976,231.73090000000000,124.83420000000000,243.5183,187.1598,214.23580000000000,170.1547,206.89100000000000,160.87630000000000,210.9618,139.2323,,,,,,,210.21,158.5782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394894669616630,,79.0,8508.0,10123.0,0.0,0.0,0.0,20.0,0.0,107.0,4.0,55.0,0.0,1.6962786000000000,0.0,1.6426754000000000,1125.0,79.0,5556.0,347619.0
2020-06-20,202025,VT,50,-10.285714285714300,2.0,178.57142857142900,-31.0,-29.428571428571400,7.285714285714290,958.05,,,203.2951,146.2222,224.5367,171.1943,198.81630000000000,155.5361,228.9953,183.0892,235.7468,130.2822,245.2212,189.7489,224.292,176.78070000000000,209.1749,161.26430000000000,222.62440000000000,147.07660000000000,,,,,,,216.99600000000000,162.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438133689698340,,24.0,7054.0,8858.0,0.0,0.0,1.0,12.0,0.0,92.66666666666670,0.0,56.0,1.0,4.1662793,0.0,4.6681295,1147.0,22.0,7548.0,386739.0
2020-06-27,202026,VT,50,-9.714285714285710,1.7142857142857100,170.85714285714300,-31.285714285714300,-29.714285714285700,7.285714285714290,1019.04,,,207.07150000000000,153.2149,233.79590000000000,179.82110000000000,200.79680000000000,159.6227,231.9081,190.2153,246.0567,141.4011,256.7579,201.9801,230.43270000000000,183.9146,211.92960000000000,166.9682,226.69530000000000,154.6505,,,,,,,220.23790000000000,168.9214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432055675099880,,54.0,5622.0,7950.0,0.0,0.0,0.0,26.0,0.0,125.0,20.0,56.0,0.0,0.7665921,0.0,1.2630825000000000,1200.0,53.0,8728.0,441227.0
2020-07-04,202027,VT,50,-7.285714285714290,6.428571428571430,161.66666666666700,-32.142857142857100,-35.714285714285700,8.0,1080.76,,,205.55200000000000,153.1122,219.27410000000000,167.3456,203.5646,158.6566,233.11890000000000,189.4783,234.41430000000000,146.3379,277.2836,218.4481,237.80070000000000,188.313,207.0999,162.31230000000000,218.4222,152.7021,,,,,,,218.56870000000000,167.80640000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264520794309380,,39.0,6609.0,9274.0,0.0,0.0,0.0,53.0,0.0,97.0,0.0,56.0,0.0,0.9016827000000000,0.0,1.0399222,1238.0,38.0,9155.0,512304.0
