date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2020-04-11,202015,X,US,-43.714285714285700,-14.0,-13.714285714285700,-52.142857142857100,-48.285714285714300,19.285714285714300,55.09714285714290,515.0,,,,,,,,,9.2,214520.66666666700,40308.333333333300,25785.0,14620.0,0.7108754428571430,0.7307951142857140,540714.0,220938.0,939445.0,236786.0,1178834.0
2020-04-18,202016,X,US,-44.285714285714300,-19.285714285714300,-22.0,-51.142857142857100,-46.42857142857140,18.714285714285700,59.231428571428600,580.0,,,,,,,,,9.9,208434.33333333300,36203.666666666700,40954.0,15169.0,0.7109041285714290,0.7307879857142860,738464.0,197750.0,892327.0,208344.0,1103176.0
2020-04-25,202017,X,US,-40.142857142857100,-14.857142857142900,-8.571428571428570,-48.285714285714300,-44.57142857142860,17.714285714285700,66.66428571428570,373.0,,,,,,,,,9.5,202815.0,32306.333333333300,56445.0,15491.0,0.6283897428571430,0.6441832142857140,944770.0,206306.0,1226923.0,226723.0,1457498.0
2020-05-02,202018,X,US,-35.0,-10.0,1.7142857142857100,-44.57142857142860,-42.57142857142860,15.285714285714300,73.83428571428570,516.0,,,,,,,,,9.3,192206.33333333300,23991.666666666700,69804.0,13359.0,0.5088696714285710,0.5178459571428570,1138173.0,193403.0,1624990.0,248507.0,1880767.0
2020-05-09,202019,X,US,-30.142857142857100,-3.5714285714285700,9.428571428571430,-41.42857142857140,-39.57142857142860,14.571428571428600,83.30571428571430,472.0,,,,,,,,,8.2,187279.33333333300,20957.666666666700,82058.0,12254.0,0.35081660000000000,0.3598620142857140,1313585.0,175412.0,2002068.0,230268.0,2239503.0
2020-05-16,202020,X,US,-28.857142857142900,-5.142857142857140,14.428571428571400,-39.714285714285700,-37.57142857142860,13.857142857142900,67.17285714285710,453.0,,,,,,,,,7.6,182580.0,17309.0,92060.0,10002.0,0.4411105142857140,0.4548870142857140,1469596.0,156011.0,2467705.0,221365.0,2695348.0
2020-05-23,202021,X,US,-25.0,-3.7142857142857100,23.142857142857100,-37.57142857142860,-35.714285714285700,12.857142857142900,104.16142857142900,417.0,,,,,,,,,7.4,176273.0,12392.333333333300,100524.0,8464.0,0.44596841428571400,0.4515527714285710,1623130.0,153534.0,2660964.0,214139.0,2882163.0
2020-05-30,202022,X,US,-23.428571428571400,-3.5714285714285700,40.0,-36.285714285714300,-37.142857142857100,12.428571428571400,109.40000000000000,309.0,,,,,,,,,6.1,171612.66666666700,9350.333333333330,107053.0,6529.0,0.4345449,0.4478035714285710,1769316.0,146186.0,2991770.0,213505.0,3215874.0
2020-06-06,202023,X,US,-19.142857142857100,-0.7142857142857140,38.285714285714300,-33.0,-30.428571428571400,10.571428571428600,115.56714285714300,208.0,,,,,,,,,4.8,170409.33333333300,8871.666666666670,112958.0,5905.0,0.5294599428571430,0.5369131285714290,1919963.0,150647.0,3333912.0,211089.0,3552741.0
2020-06-13,202024,X,US,-16.428571428571400,-0.7142857142857140,49.714285714285700,-30.285714285714300,-29.285714285714300,9.428571428571430,125.25285714285700,278.0,,,,,,,,,4.0,168629.0,7575.333333333330,118077.0,5119.0,0.4843879857142860,0.4989538714285710,2068720.0,148757.0,3560239.0,220548.0,3788094.0
2020-06-20,202025,X,US,-14.285714285714300,0.5714285714285710,59.42857142857140,-28.0,-29.0,8.428571428571430,131.56571428571400,246.0,,,,,,,,,4.0,168949.0,8422.666666666670,122257.0,4180.0,0.5085006,0.5233573428571430,2251326.0,182606.0,3944101.0,317955.0,4270045.0
2020-06-27,202026,X,US,-15.285714285714300,-1.0,56.57142857142860,-27.428571428571400,-29.857142857142900,8.714285714285710,134.11714285714300,469.0,,,,,,,,,4.5,170405.33333333300,10503.0,126116.0,3859.0,0.6046143571428570,0.6194119714285720,2511041.0,259715.0,4280219.0,400808.0,4689757.0
2020-07-04,202027,X,US,-13.714285714285700,2.5714285714285700,64.14285714285710,-27.714285714285700,-35.142857142857100,9.0,133.50285714285700,824.0,,,,,,,,,5.9,173763.0,14701.666666666700,129781.0,3665.0,0.7405214428571430,0.7675729428571430,2846601.0,335560.0,4697120.0,524974.0,5232992.0
2020-07-11,202028,X,US,-15.714285714285700,-2.2857142857142900,52.57142857142860,-27.714285714285700,-31.857142857142900,8.857142857142860,135.9857142857140,960.0,,,,,,,,,7.6,178810.66666666700,19956.333333333300,135058.0,5277.0,0.6763143285714290,0.6913498714285710,3249986.0,403385.0,5343664.0,628717.0,5986982.0
2020-07-18,202029,X,US,-14.714285714285700,-1.4285714285714300,60.285714285714300,-28.142857142857100,-30.714285714285700,8.714285714285710,138.28857142857100,18510.0,,,,,,,,,8.1,181165.66666666700,23106.0,140585.0,5527.0,0.7024192285714290,0.7161957571428570,3702783.0,452797.0,5895356.0,657575.0,6571459.0
2020-07-25,202030,X,US,-15.285714285714300,-3.0,57.0,-28.857142857142900,-30.857142857142900,8.714285714285710,138.64714285714300,32789.0,,,,,,,,,7.6,183280.0,25413.333333333300,147060.0,6475.0,0.7175380857142860,0.7322686714285710,4165350.0,462567.0,6124655.0,631710.0,6787782.0
2020-08-01,202031,X,US,-14.571428571428600,-2.7142857142857100,57.57142857142860,-28.285714285714300,-31.285714285714300,8.428571428571430,140.2257142857140,38498.0,,,,,,,,,6.9,183221.0,25531.333333333300,154947.0,7887.0,0.6981561571428570,0.7171634571428570,4601269.0,435919.0,5721180.0,531466.0,6279014.0
2020-08-08,202032,X,US,-13.857142857142900,-2.5714285714285700,58.0,-28.142857142857100,-31.142857142857100,8.142857142857140,141.96714285714300,33252.0,,,,,,,,,6.2,182113.66666666700,24417.666666666700,162185.0,7238.0,0.6789568142857140,0.7018009142857140,4990769.0,389500.0,5569256.0,443345.0,6029546.0
2020-08-15,202033,X,US,-14.714285714285700,-3.7142857142857100,56.285714285714300,-28.285714285714300,-31.0,7.714285714285710,144.07000000000000,31512.0,,,,,,,,,5.6,182483.0,24451.333333333300,169278.0,7093.0,0.6514791142857140,0.6756202571428570,5383030.0,392261.0,5613651.0,386402.0,6016234.0
2020-08-22,202034,X,US,-15.142857142857100,-4.571428571428570,50.142857142857100,-28.714285714285700,-30.142857142857100,7.714285714285710,142.65,30668.0,,,,,,,,,5.2,180131.66666666700,22275.666666666700,175427.0,6149.0,0.6489037571428570,0.6603789142857140,5684721.0,301691.0,5521205.0,335686.0,5870764.0
2020-08-29,202035,X,US,-15.857142857142900,-5.571428571428570,41.142857142857100,-29.428571428571400,-29.571428571428600,8.0,136.69571428571400,29304.0,,,,,,,,,4.4,176341.0,18305.666666666700,181731.0,6304.0,0.6626436428571430,0.6810569428571430,5975393.0,290672.0,5577494.0,327027.0,5916964.0
2020-09-05,202036,X,US,-13.428571428571400,-3.2857142857142900,48.714285714285700,-26.857142857142900,-29.857142857142900,6.714285714285710,139.90285714285700,27408.0,,,,,,,,,4.0,174534.0,16053.666666666700,187562.0,5831.0,0.7420396428571430,0.7600702571428570,6261927.0,286534.0,5673338.0,313547.0,5998882.0
2020-09-12,202037,X,US,-15.714285714285700,-5.714285714285710,45.142857142857100,-30.142857142857100,-34.42857142857140,7.857142857142860,136.4828571428570,27623.0,,,,,,,,,3.8,173160.33333333300,13943.333333333300,192669.0,5107.0,0.6378786285714290,0.641687,6505648.0,243721.0,5340399.0,264005.0,5613871.0
2020-09-19,202038,X,US,-15.0,-6.0,38.714285714285700,-29.285714285714300,-27.0,6.857142857142860,135.47142857142900,24452.0,,,,,,,,,3.8,173715.33333333300,14005.333333333300,198120.0,5451.0,0.6216379714285720,0.6317492571428570,6795256.0,289608.0,6404903.0,304579.0,6719091.0
2020-09-26,202039,X,US,-15.285714285714300,-6.428571428571430,32.57142857142860,-30.142857142857100,-26.428571428571400,6.857142857142860,131.42857142857100,24483.0,,,,,,,,,4.2,176335.33333333300,15826.0,203434.0,5314.0,0.6024305857142860,0.6155617000000000,7087868.0,292612.0,6515700.0,318073.0,6843690.0
2020-10-03,202040,X,US,-14.571428571428600,-5.0,22.285714285714300,-29.714285714285700,-25.714285714285700,6.571428571428570,128.8357142857140,26998.0,,,,,,,,,4.4,174017.33333333300,13153.333333333300,208275.0,4841.0,0.6355318571428570,0.6487288714285710,7389025.0,301157.0,6476209.0,330011.0,6814794.0
2020-10-10,202041,X,US,-15.142857142857100,-5.142857142857140,27.714285714285700,-29.0,-26.0,6.571428571428570,128.87,32668.0,,,,,,,,,5.4,179294.66666666700,17248.0,213312.0,5037.0,0.7671919571428570,0.7908022857142860,7721538.0,332513.0,7595776.0,394666.0,8006724.0
2020-10-17,202042,X,US,-15.714285714285700,-6.285714285714290,21.285714285714300,-29.285714285714300,-26.571428571428600,7.428571428571430,128.60142857142900,36276.0,12.0,,,,,,,,6.2,175484.33333333300,12517.0,218483.0,5171.0,0.8086301857142860,0.8290362857142860,8107633.0,386095.0,7109285.0,441252.0,7573868.0
2020-10-24,202043,X,US,-16.571428571428600,-6.857142857142860,14.714285714285700,-29.142857142857100,-25.142857142857100,7.285714285714290,126.11428571428600,41092.0,218.0,,,,,,,,7.4,179327.0,15216.666666666700,224253.0,5770.0,0.8439743571428570,0.8595325,8589793.0,482160.0,7956382.0,548526.0,8533621.0
2020-10-31,202044,X,US,-16.714285714285700,-5.714285714285710,1.8571428571428600,-31.142857142857100,-25.428571428571400,7.857142857142860,121.41428571428600,46064.0,428.0,,,,,,,,9.0,181971.33333333300,16864.333333333300,230195.0,5942.0,0.8836180857142860,0.9040916000000000,9157518.0,567725.0,8078099.0,652184.0,8760841.0
2020-11-07,202045,X,US,-16.571428571428600,-7.428571428571430,6.142857142857140,-32.57142857142860,-25.428571428571400,7.857142857142860,112.38285714285700,55395.0,477.0,,,,,,,,11.9,192649.0,26246.333333333300,237413.0,7218.0,1.1903038857142900,1.2230554285714300,9924389.0,766871.0,8787581.0,887612.0,9700226.0
2020-11-14,202046,X,US,-18.0,-8.142857142857140,-3.2857142857142900,-34.285714285714300,-26.571428571428600,9.0,108.86000000000000,69756.0,585.0,,,,,,,,15.5,194504.33333333300,26906.666666666700,245304.0,7891.0,1.1794938285714300,1.1959692,10947622.0,1023233.0,9664087.0,1188192.0,10874339.0
2020-11-21,202047,X,US,-19.571428571428600,-7.0,-7.142857142857140,-34.0,-25.857142857142900,9.142857142857140,108.08285714285700,81599.0,548.0,,,,,,,,17.6,200402.0,31336.333333333300,256106.0,10802.0,1.1687559857142900,1.1946738714285700,12150834.0,1203212.0,11402479.0,1297528.0,12728573.0
2020-11-28,202048,X,US,-24.714285714285700,-6.428571428571430,-7.571428571428570,-38.714285714285700,-40.57142857142860,12.285714285714300,101.09571428571400,85942.0,590.0,,,,,,,,18.3,203049.0,32624.666666666700,266886.0,10780.0,1.2112881142857100,1.2459156571428600,13332816.0,1181982.0,10372810.0,1207735.0,11610293.0
2020-12-05,202049,X,US,-19.857142857142900,-8.571428571428570,-16.0,-35.57142857142860,-26.571428571428600,9.857142857142860,103.77428571428600,94806.0,577.0,,,,,,,,19.1,212390.66666666700,39561.333333333300,282524.0,15638.0,1.2374263000000000,1.2567031428571400,14698965.0,1366149.0,10939735.0,1496975.0,12465684.0
2020-12-12,202050,X,US,-20.0,-7.714285714285710,-14.571428571428600,-37.42857142857140,-26.285714285714300,9.571428571428570,104.7357142857140,100590.0,605.0,,,,,,,,19.6,223719.0,49176.333333333300,300077.0,17553.0,1.2464803142857100,1.2706474714285700,16217207.0,1518242.0,11248358.0,1505969.0,12783620.0
2020-12-19,202051,X,US,-19.571428571428600,-6.0,-22.0,-37.0,-27.714285714285700,10.428571428571400,106.59571428571400,104348.0,794.0,,,,,,,,18.9,224992.0,48568.333333333300,319243.0,19166.0,1.2674769142857100,1.2842194,17773816.0,1556609.0,10978428.0,1500555.0,12513761.0
2020-12-26,202052,X,US,-22.428571428571400,-2.7142857142857100,-17.428571428571400,-39.142857142857100,-42.57142857142860,12.428571428571400,99.67428571428570,104871.0,874.0,398579.0,,,,,,,19.0,228200.66666666700,50067.0,335731.0,16488.0,1.2567610714285700,1.271763042857140,19142802.0,1368986.0,9629503.0,1340228.0,11003986.0
2021-01-02,202053,X,US,-22.285714285714300,-9.142857142857140,-12.857142857142900,-40.57142857142860,-42.714285714285700,14.285714285714300,103.09714285714300,111218.0,738.0,1601682.0,,,5.5643242,26.1508256,2.5718217857142900,9.505453385714290,19.5,234594.0,54683.333333333300,354636.0,18905.0,1.5080642,1.5365555000000000,20642603.0,1499801.0,8984240.0,1592911.0,10614098.0
2021-01-09,202101,X,US,-23.0,-10.571428571428600,-22.857142857142900,-38.57142857142860,-27.857142857142900,11.142857142857100,102.43714285714300,117579.0,665.0,2365773.0,1127.0,3.0274144428571400,20.608595585714300,91.67922511428570,8.738930728571430,30.2660615,20.7,233616.0,52557.333333333300,376962.0,22326.0,1.3649733857142900,1.3830045857142900,22379212.0,1736609.0,11060178.0,1761212.0,12862268.0
2021-01-16,202102,X,US,-24.857142857142900,-12.571428571428600,-20.857142857142900,-40.0,-28.0,10.714285714285700,103.17285714285700,109783.0,660.0,3469733.0,57517.0,6.886703557142860,21.612254957142900,92.36250624285720,7.176879771428570,28.239945828571400,18.4,234965.0,52692.333333333300,400409.0,23447.0,1.2876038571428600,1.2978384714285700,23943449.0,1564237.0,11062339.0,1452898.0,12553851.0
2021-01-23,202103,X,US,-25.142857142857100,-13.714285714285700,-18.142857142857100,-41.142857142857100,-29.571428571428600,10.714285714285700,104.08428571428600,96413.0,545.0,5422455.0,1010490.0,9.863425757142860,19.67858657142860,92.4893062142857,6.874635185714290,29.33108082857140,15.9,225709.66666666700,44027.333333333300,422205.0,21796.0,1.169960642857140,1.1849623857142900,25167646.0,1224197.0,10634803.0,1182556.0,11859680.0
2021-01-30,202104,X,US,-26.0,-14.428571428571400,-26.285714285714300,-41.42857142857140,-27.571428571428600,10.571428571428600,102.64142857142900,82346.0,593.0,13030902.0,2743488.0,13.412978542857100,18.138561557142900,92.43262548571430,6.686007600000000,29.618648542857100,13.3,215624.0,34595.0,444167.0,21962.0,1.0345806857142900,1.0446632857142900,26225297.0,1057651.0,10287489.0,986975.0,11312665.0
2021-02-06,202105,X,US,-24.285714285714300,-12.714285714285700,-23.0,-40.857142857142900,-27.857142857142900,10.428571428571400,103.21714285714300,70686.0,516.0,20962222.0,5567422.0,17.1878206,16.2163788,92.02336291428570,6.4744230571428600,33.3461995,11.4,210819.66666666700,29069.0,465592.0,21425.0,0.9699863714285710,0.9939734571428570,27077878.0,852581.0,9781758.0,778398.0,10590197.0
2021-02-13,202106,X,US,-25.285714285714300,-11.0,-28.0,-40.0,-28.142857142857100,10.571428571428600,105.01571428571400,57392.0,482.0,34328102.0,12054623.0,20.716779557142900,14.447331485714300,91.8128018,6.659034428571430,34.176377828571400,8.7,199290.33333333300,19465.666666666700,483203.0,17611.0,0.914012042857143,0.9262969285714290,27738885.0,661007.0,8531234.0,583232.0,9133207.0
2021-02-20,202107,X,US,-28.0,-14.428571428571400,-27.714285714285700,-42.0,-34.714285714285700,13.0,98.83857142857140,47090.0,481.0,41188516.0,17206746.0,24.48156078571430,13.09701522857140,91.27639851428570,6.8229897571428600,33.200101028571400,7.8,196079.33333333300,16198.666666666700,496382.0,13179.0,0.8802007285714290,0.8807258857142860,28212224.0,473339.0,7547617.0,427352.0,7989254.0
2021-02-27,202108,X,US,-17.714285714285700,-9.428571428571430,-10.428571428571400,-34.142857142857100,-24.857142857142900,8.714285714285710,115.14714285714300,42497.0,498.0,47464996.0,22888834.0,27.287905714285700,12.034805971428600,26.423138014285700,7.268998314285710,35.330917142857100,7.1,189868.33333333300,11355.666666666700,510345.0,13963.0,0.8452389857142860,0.8546820714285710,28695836.0,483612.0,8742104.0,441732.0,9199429.0
2021-03-06,202109,X,US,-15.0,-6.857142857142860,-6.714285714285710,-32.57142857142860,-24.714285714285700,7.714285714285710,119.40285714285700,36184.0,466.0,56253659.0,28928169.0,35.6578537,12.454077157142900,,8.997669928571430,44.14553597142860,6.2,182789.0,6586.666666666670,522325.0,11980.0,0.8937612571428570,0.9041345285714290,29121367.0,425531.0,8613005.0,378545.0,9004817.0
2021-03-13,202110,X,US,-13.285714285714300,-5.428571428571430,6.285714285714290,-30.285714285714300,-25.142857142857100,7.285714285714290,103.03857142857100,33833.0,425.0,67407260.0,34598390.0,36.924150457142900,9.235464814285720,,8.05958852857143,39.447576628571400,6.4,178364.66666666700,4169.0,530960.0,8635.0,0.7778843285714290,0.7864281714285720,29501567.0,380200.0,8257620.0,363453.0,8633645.0
2021-03-20,202111,X,US,-9.428571428571430,-4.571428571428570,0.5714285714285710,-27.857142857142900,-26.285714285714300,7.285714285714290,131.12714285714300,32958.0,416.0,77770168.0,39876847.0,43.60699891428570,8.878596128571430,,6.236079342857140,28.845395371428600,7.0,174687.0,2537.0,538027.0,7067.0,0.8155462857142860,0.8272424714285720,29888104.0,386537.0,8034321.0,370430.0,8416677.0
2021-03-27,202112,X,US,-8.428571428571430,-4.142857142857140,13.857142857142900,-25.857142857142900,-24.571428571428600,6.571428571428570,133.89,34383.0,385.0,89776217.0,46056858.0,49.84497918571430,9.048341228571430,,,,8.1,176450.0,3777.0,544999.0,6972.0,0.8359317571428570,0.8379774285714290,30319583.0,431479.0,8100554.0,420720.0,8534625.0
2021-04-03,202113,X,US,-6.428571428571430,0.8571428571428570,13.571428571428600,-25.857142857142900,-27.428571428571400,6.714285714285710,136.0757142857140,35965.0,369.0,101920395.0,54438535.0,55.98941865714290,9.281091642857140,,,,8.7,170419.0,839.3333333333330,550772.0,5773.0,0.8130926285714290,0.8262076571428570,30778765.0,459182.0,7982096.0,454128.0,8452130.0
2021-04-10,202114,X,US,-9.571428571428570,-2.857142857142860,27.571428571428600,-24.428571428571400,-27.285714285714300,5.714285714285710,136.98142857142900,38741.0,442.0,114791160.0,63630229.0,61.80517615714290,10.024102828571400,,,,10.2,177193.0,6251.0,557659.0,6887.0,0.9055055142857140,0.9234386428571430,31257735.0,478970.0,8152826.0,469789.0,8640493.0
2021-04-17,202115,X,US,-8.428571428571430,-3.142857142857140,16.0,-25.571428571428600,-24.571428571428600,6.0,135.50142857142900,39831.0,417.0,126822454.0,73322664.0,67.12332314285720,9.819214300000000,,,,10.2,171761.33333333300,3777.0,562680.0,5021.0,0.8632833857142860,0.8657544714285710,31736761.0,479026.0,8369881.0,464578.0,8847451.0
2021-04-24,202116,X,US,-8.714285714285710,-2.5714285714285700,20.714285714285700,-24.571428571428600,-24.0,6.142857142857140,135.97285714285700,37721.0,493.0,135636560.0,83614820.0,71.17597142857140,9.614410242857140,,,,9.2,174698.33333333300,6670.333333333330,567699.0,5019.0,0.8863936571428570,0.8990802142857140,32150516.0,413755.0,8243529.0,401541.0,8656686.0
2021-05-01,202117,X,US,-7.428571428571430,-0.8571428571428570,28.857142857142900,-23.285714285714300,-24.142857142857100,5.428571428571430,137.95857142857100,34181.0,425.0,143109046.0,93543523.0,84.61523792857150,9.239850885714290,,,,8.1,173953.33333333300,6905.0,572583.0,4884.0,1.0111041285714300,1.024701857142860,32500747.0,350231.0,7919983.0,351395.0,8282194.0
2021-05-08,202118,X,US,-5.571428571428570,3.2857142857142900,26.571428571428600,-22.142857142857100,-23.857142857142900,4.857142857142860,141.39,30748.0,344.0,147989197.0,102039691.0,75.77598067142860,8.48123412857143,,,,7.2,171690.66666666700,6310.666666666670,577383.0,4800.0,0.8245874571428570,0.8339272714285710,32795112.0,294365.0,7328059.0,281876.0,7618623.0
2021-05-15,202119,X,US,-6.142857142857140,2.857142857142860,33.57142857142860,-20.714285714285700,-24.428571428571400,4.714285714285710,142.35857142857100,26232.0,321.0,152619490.0,110288534.0,76.91404134285720,8.310944142857140,,,,5.7,170339.33333333300,5961.666666666670,581469.0,4086.0,0.8333805285714290,0.8391714142857140,33033700.0,238588.0,6786488.0,220259.0,7014254.0
2021-05-22,202120,X,US,-5.571428571428570,1.8571428571428600,40.285714285714300,-20.571428571428600,-23.285714285714300,4.714285714285710,146.75285714285700,23008.0,301.0,158667114.0,116807511.0,77.9110716142857,7.1224241571428600,,,,4.8,171592.66666666700,7337.333333333330,585382.0,3913.0,0.7935963571428570,0.8208498142857140,33215414.0,181714.0,6090058.0,171700.0,6267966.0
2021-05-29,202121,X,US,-4.285714285714290,3.2857142857142900,38.57142857142860,-20.142857142857100,-24.714285714285700,4.571428571428570,151.36285714285700,20443.0,295.0,163145749.0,121507846.0,79.04017794285710,6.140166885714290,,,,3.7,167984.0,5397.333333333330,589878.0,4496.0,0.7569425857142860,0.7691442285714290,33362658.0,147244.0,5380982.0,131764.0,5517551.0
2021-06-05,202122,X,US,-4.285714285714290,4.142857142857140,54.142857142857100,-20.714285714285700,-30.428571428571400,5.857142857142860,152.29142857142900,16661.0,286.0,166155682.0,124810624.0,79.43031678571430,8.480976985714290,,,,2.9,168754.33333333300,6819.333333333330,593133.0,3255.0,0.7563891285714290,0.7715566571428570,33465719.0,103061.0,4799567.0,96709.0,4899929.0
2021-06-12,202123,X,US,-3.4285714285714300,3.857142857142860,48.285714285714300,-18.428571428571400,-24.571428571428600,4.571428571428570,158.18142857142900,14931.0,276.0,169178144.0,129365983.0,79.38547555714280,5.659701928571430,,,,2.3,168015.66666666700,7286.0,595639.0,2506.0,0.776613,0.7962902000000000,33566505.0,100786.0,4715885.0,85713.0,4805560.0
2021-06-19,202124,X,US,-2.857142857142860,5.0,55.285714285714300,-16.428571428571400,-25.714285714285700,4.285714285714290,163.52142857142900,13522.0,262.0,172402052.0,134650402.0,79.52499022857140,5.655792257142860,,,,1.9,168618.0,8399.666666666670,597759.0,2120.0,0.817285457142857,0.8325626000000000,33648192.0,81687.0,4349772.0,80336.0,4433807.0
2021-06-26,202125,X,US,-4.142857142857140,1.7142857142857100,50.142857142857100,-16.857142857142900,-26.285714285714300,4.428571428571430,162.64285714285700,13174.0,253.0,174422089.0,137366902.0,79.84937394285720,5.049947242857140,,,,1.8,167849.0,8217.333333333330,599853.0,2094.0,0.8577799285714290,0.8615179142857140,33735575.0,87383.0,4175300.0,85513.0,4264205.0
2021-07-03,202126,X,US,-3.4285714285714300,4.571428571428570,48.57142857142860,-16.571428571428600,-27.714285714285700,4.0,162.02857142857100,14431.0,249.0,177350961.0,141076972.0,91.7802645142857,5.6677643714285700,,,,1.7,169742.0,10333.666666666700,601516.0,1663.0,0.9828258000000000,0.9899587,33826941.0,91366.0,3798912.0,106484.0,3908656.0
2021-07-10,202127,X,US,-5.857142857142860,3.2857142857142900,60.285714285714300,-18.285714285714300,-33.42857142857140,5.714285714285710,159.72142857142900,17174.0,286.0,178985619.0,142789036.0,80.4952177,6.871958357142860,,,,2.3,168707.0,9508.666666666670,603099.0,1583.0,0.9336244142857140,0.9447073714285710,33961165.0,134224.0,3618309.0,148171.0,3769903.0
2021-07-17,202128,X,US,-3.4285714285714300,3.142857142857140,48.285714285714300,-16.142857142857100,-26.0,4.714285714285710,164.56142857142900,23050.0,347.0,180774265.0,144829487.0,80.56936767142860,8.028616785714290,,,,3.0,168329.66666666700,9597.666666666670,605017.0,1918.0,1.0311723571428600,1.046332657142860,34184167.0,223002.0,4140148.0,247595.0,4392573.0
2021-07-24,202129,X,US,-3.0,3.857142857142860,55.0,-15.142857142857100,-26.142857142857100,4.285714285714290,165.14857142857100,33245.0,318.0,182976319.0,146606788.0,80.85114407142860,9.337780357142860,,,,4.3,171304.33333333300,12383.333333333300,606915.0,1898.0,1.1414547571428600,1.1792472428571400,34546878.0,362711.0,4862850.0,406368.0,5276579.0
2021-07-31,202130,X,US,-3.4285714285714300,3.857142857142860,49.142857142857100,-15.857142857142900,-25.857142857142900,4.571428571428570,162.42714285714300,48237.0,355.0,185909148.0,148087877.0,80.70034091428570,12.242129471428600,,,,6.4,175594.0,16908.0,609457.0,2542.0,1.2553180142857100,1.2776700857142900,35100691.0,553813.0,5643501.0,616411.0,6269793.0
2021-08-07,202131,X,US,-3.0,5.0,48.0,-16.0,-25.857142857142900,4.428571428571430,159.0,64195.0,387.0,189201528.0,149578614.0,80.29783842857140,13.769572400000000,,,,8.5,183538.66666666700,24748.333333333300,613044.0,3587.0,1.3013955428571400,1.324523942857140,35878396.0,777705.0,6924862.0,798637.0,7737425.0
2021-08-14,202132,X,US,-4.142857142857140,4.428571428571430,41.142857142857100,-17.428571428571400,-26.0,4.714285714285710,158.99142857142900,78542.0,335.0,192447786.0,151203106.0,80.2054885142857,13.368522642857100,,,,10.3,190270.0,31358.333333333300,617649.0,4605.0,1.3932843,1.4192312857142900,36789262.0,910866.0,7935814.0,931688.0,8885049.0
2021-08-21,202133,X,US,-4.285714285714290,4.0,37.42857142857140,-18.285714285714300,-25.428571428571400,4.285714285714290,158.68714285714300,84991.0,336.0,195610140.0,153276195.0,80.46985635714290,14.177673757142900,,,,11.6,196230.33333333300,37152.666666666700,624903.0,7254.0,1.5251949000000000,1.5505756857142900,37835097.0,1045835.0,8632388.0,998750.0,9650772.0
2021-08-28,202134,X,US,-6.428571428571430,2.4285714285714300,31.428571428571400,-21.0,-24.857142857142900,4.857142857142860,155.89,86899.0,302.0,198556949.0,155742466.0,80.4383377,14.404425242857100,,,,12.3,200861.66666666700,41424.666666666700,633968.0,9065.0,1.627499,1.667560042857140,38922307.0,1087210.0,9964110.0,1097580.0,11084212.0
2021-09-04,202135,X,US,-5.571428571428570,3.2857142857142900,32.714285714285700,-19.0,-25.428571428571400,4.571428571428570,155.55000000000000,85393.0,324.0,201349501.0,158376764.0,92.17803187142860,16.52552048571430,,,,12.5,203562.33333333300,43705.666666666700,645012.0,11044.0,1.888068042857140,1.9207482857142900,40074458.0,1152151.0,10423525.0,1084857.0,11531430.0
2021-09-11,202136,X,US,-6.285714285714290,2.4285714285714300,44.42857142857140,-21.285714285714300,-29.428571428571400,5.571428571428570,152.6657142857140,81012.0,293.0,203415976.0,160489135.0,81.076366,14.398020257142900,,,,11.5,204233.33333333300,43760.666666666700,656914.0,11902.0,1.607017157142860,1.632490142857140,41115344.0,1040886.0,9853043.0,959804.0,10833304.0
2021-09-18,202137,X,US,-5.857142857142860,1.8571428571428600,34.142857142857100,-19.142857142857100,-22.857142857142900,4.285714285714290,154.11000000000000,73185.0,303.0,205706685.0,162941846.0,80.72867877142860,13.643530385714300,,,,10.3,203242.0,42060.333333333300,670958.0,14044.0,1.512818914285710,1.5481203714285700,42137721.0,1022377.0,10768692.0,926676.0,11716372.0
2021-09-25,202138,X,US,-6.714285714285710,0.8571428571428570,32.42857142857140,-19.142857142857100,-21.0,3.857142857142860,156.48285714285700,63415.0,300.0,207324015.0,165070342.0,80.79814612857140,13.1379524,,,,9.7,200621.33333333300,38629.333333333300,685376.0,14418.0,1.453046642857140,1.4817647571428600,42971901.0,834180.0,10717526.0,793980.0,11529414.0
2021-10-02,202139,X,US,-5.714285714285710,2.0,32.57142857142860,-18.428571428571400,-19.857142857142900,3.7142857142857100,156.53857142857100,54583.0,336.0,208947897.0,166689088.0,80.89447124285710,12.654160242857100,,,,8.9,199558.33333333300,37041.0,699100.0,13724.0,1.484173757142860,1.5163919000000000,43729731.0,757830.0,10301898.0,701186.0,11019853.0
