epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202011,NV,32,1.7142857142857142,13.142857142857142,1.8571428571428572,-5.0,-2.5714285714285716,1.4285714285714286,,,,,,515.0,0.0,0.0,0.0,20.0,18.0,1747.0,475.0,2226.0
202012,NV,32,-24.285714285714285,9.142857142857142,-28.428571428571427,-32.857142857142854,-31.857142857142858,12.142857142857142,,,,,,507.0,0.0,2.0,2.0,161.0,141.0,3927.0,195.0,4124.0
202013,NV,32,-42.857142857142854,-16.571428571428573,-39.285714285714285,-54.285714285714285,-50.142857142857146,18.428571428571427,,,,,,536.6666666666666,0.0,10.0,8.0,626.0,465.0,6681.0,860.0,7544.0
202014,NV,32,-41.42857142857143,-14.0,-35.714285714285715,-55.714285714285715,-52.42857142857143,18.714285714285715,,,,,,578.6666666666666,13.333333333333336,46.0,36.0,1742.0,1116.0,7187.0,1342.0,8538.0
202015,NV,32,-44.142857142857146,-17.0,-43.857142857142854,-57.57142857142857,-54.857142857142854,19.857142857142858,,,,,,569.6666666666666,13.333333333333336,102.0,56.0,2702.0,1000.0,7051.0,1290.0,8363.0
202016,NV,32,-45.714285714285715,-18.0,-39.857142857142854,-54.42857142857143,-53.0,18.857142857142858,,,,,,531.6666666666666,0.0,151.0,49.0,3626.0,924.0,6521.0,1313.0,7858.0
202017,NV,32,-42.0,-15.428571428571429,-35.42857142857143,-52.714285714285715,-51.857142857142854,18.285714285714285,,,,,,544.3333333333334,4.666666666666667,205.0,54.0,4539.0,913.0,7006.0,1264.0,8286.0
202018,NV,32,-38.142857142857146,-9.857142857142858,-34.142857142857146,-50.142857142857146,-51.0,16.0,,,,,,531.0,0.0,255.0,50.0,5389.0,918.0,8556.0,1309.0,9900.0
202019,NV,32,-35.714285714285715,-4.857142857142857,-29.142857142857142,-48.0,-48.142857142857146,16.0,,,,,,527.0,0.0,313.0,64.0,6171.0,782.0,15944.0,985.0,16955.0
202020,NV,32,-31.714285714285715,-5.857142857142857,-30.428571428571427,-45.857142857142854,-44.857142857142854,15.0,,,,,,502.66666666666674,0.0,347.0,40.0,6813.0,744.0,24072.0,1137.0,25241.0
202021,NV,32,-27.857142857142858,-6.0,-26.571428571428573,-43.285714285714285,-42.142857142857146,13.857142857142858,,,,,,524.0,0.0,387.0,40.0,7526.0,713.0,54539.0,2809.0,57374.0
202022,NV,32,-26.714285714285715,-5.571428571428571,-20.571428571428573,-42.857142857142854,-43.42857142857143,13.571428571428571,,,,,,533.3333333333334,0.0,417.0,44.0,8517.0,991.0,33750.0,1350.0,35136.0
202023,NV,32,-20.857142857142858,-2.4285714285714284,-19.857142857142858,-37.42857142857143,-35.57142857142857,11.285714285714286,,,,,,555.0,13.333333333333336,437.0,22.0,9491.0,974.0,37445.0,1652.0,39112.0
202024,NV,32,-16.285714285714285,-2.4285714285714284,-7.0,-33.857142857142854,-34.42857142857143,9.714285714285714,,,,,,537.3333333333334,4.0,462.0,25.0,10997.0,1506.0,34395.0,1998.0,36409.0
202025,NV,32,-15.285714285714286,-1.4285714285714286,-4.142857142857143,-33.857142857142854,-33.57142857142857,8.571428571428571,,,,,,512.3333333333334,0.0,486.0,24.0,12976.0,1979.0,50175.0,3021.0,53214.0
202026,NV,32,-15.714285714285714,-2.5714285714285716,-11.428571428571429,-33.0,-33.857142857142854,8.857142857142858,,,,,,549.3333333333334,15.333333333333336,500.0,14.0,16339.0,3363.0,42965.0,5696.0,48686.0
202027,NV,32,-13.714285714285714,2.142857142857143,-8.0,-30.428571428571427,-36.57142857142857,9.571428571428571,,,,,,513.6666666666666,0.0,530.0,30.0,21575.0,5236.0,35509.0,5387.0,40929.0
202028,NV,32,-15.285714285714286,-1.2857142857142858,-14.285714285714286,-31.714285714285715,-34.714285714285715,9.571428571428571,,,,,,610.6666666666666,71.66666666666667,592.0,62.0,26838.0,5263.0,49071.0,7013.0,56179.0
202029,NV,32,-17.571428571428573,-2.2857142857142856,-15.857142857142858,-33.714285714285715,-34.714285714285715,10.0,16.0,,,,,611.0,75.0,646.0,54.0,34477.0,7639.0,43108.0,8497.0,51712.0
202030,NV,32,-17.571428571428573,-3.142857142857143,-11.571428571428571,-33.0,-34.57142857142857,9.857142857142858,33.0,,,,,625.6666666666666,90.66666666666669,732.0,86.0,41816.0,7339.0,56906.0,10109.0,67152.0
202031,NV,32,-18.285714285714285,-4.0,-12.857142857142858,-33.142857142857146,-34.42857142857143,9.571428571428571,266.0,,,,,584.0,58.0,832.0,100.0,49074.0,7258.0,56300.0,10874.0,67434.0
202032,NV,32,-17.0,-2.5714285714285716,-11.285714285714286,-32.142857142857146,-34.0,9.142857142857142,527.0,0.0,,,,650.3333333333334,119.33333333333331,949.0,117.0,55419.0,6345.0,52817.0,9171.0,62190.0
202033,NV,32,-18.571428571428573,-4.571428571428571,-13.714285714285714,-33.142857142857146,-34.142857142857146,9.142857142857142,416.0,,,,,623.3333333333334,97.33333333333331,1069.0,120.0,60608.0,5189.0,46496.0,8073.0,54735.0
202034,NV,32,-19.285714285714285,-7.142857142857143,-21.714285714285715,-33.714285714285715,-33.285714285714285,9.285714285714286,427.0,,,,,614.3333333333334,92.33333333333331,1197.0,128.0,65069.0,4461.0,55373.0,5870.0,61301.0
202035,NV,32,-19.857142857142858,-7.714285714285714,-19.428571428571427,-33.714285714285715,-32.42857142857143,9.285714285714286,353.0,,,,,606.3333333333334,82.33333333333333,1302.0,105.0,68461.0,3392.0,43999.0,4939.0,48967.0
202036,NV,32,-17.142857142857142,-3.857142857142857,-14.571428571428571,-31.0,-32.57142857142857,8.142857142857142,359.0,,,,,614.3333333333334,91.33333333333331,1388.0,86.0,71102.0,2641.0,49770.0,4075.0,53865.0
202037,NV,32,-17.142857142857142,-5.571428571428571,-9.142857142857142,-30.714285714285715,-36.142857142857146,8.857142857142858,271.0,,,,,538.3333333333334,22.0,1449.0,61.0,73220.0,2118.0,46716.0,3227.0,49958.0
202038,NV,32,-17.857142857142858,-7.571428571428571,-16.142857142857142,-30.857142857142858,-30.285714285714285,8.428571428571429,263.0,,,,,520.0,8.0,1528.0,79.0,75419.0,2199.0,47735.0,3598.0,51348.0
202039,NV,32,-17.428571428571427,-7.142857142857143,-15.285714285714286,-31.285714285714285,-29.571428571428573,8.285714285714286,295.0,0.0,,,,514.3333333333334,3.333333333333333,1582.0,54.0,78355.0,2936.0,52141.0,4244.0,56404.0
202040,NV,32,-17.285714285714285,-6.285714285714286,-15.857142857142858,-31.0,-28.857142857142858,7.857142857142857,240.0,0.0,,,,551.6666666666666,28.66666666666667,1620.0,38.0,81708.0,3353.0,46361.0,4379.0,50754.0
202041,NV,32,-17.142857142857142,-6.571428571428571,-13.0,-29.142857142857142,-29.571428571428573,8.0,267.0,0.0,,,,544.0,22.0,1659.0,39.0,85399.0,3691.0,54308.0,4981.0,59321.0
202042,NV,32,-15.571428571428571,-6.714285714285714,-8.142857142857142,-27.0,-28.714285714285715,8.0,333.0,0.0,,,,515.3333333333334,0.0,1707.0,48.0,89652.0,4253.0,55016.0,6650.0,61692.0
202043,NV,32,-15.0,-6.428571428571429,-9.428571428571429,-26.714285714285715,-28.0,7.571428571428571,355.0,5.0,,,,528.6666666666666,8.0,1743.0,36.0,94812.0,5160.0,60864.0,7121.0,68043.0
202044,NV,32,-14.571428571428571,-5.142857142857143,-14.714285714285714,-28.714285714285715,-29.0,7.714285714285714,387.0,52.0,,,,586.3333333333334,53.33333333333334,1777.0,34.0,100761.0,5949.0,58218.0,9109.0,67374.0
202045,NV,32,-17.857142857142858,-7.142857142857143,-19.857142857142858,-32.285714285714285,-28.428571428571427,8.714285714285714,542.0,2.0,,,,534.0,12.0,1850.0,73.0,108746.0,7985.0,64684.0,12544.0,77286.0
202046,NV,32,-17.714285714285715,-7.571428571428571,-26.714285714285715,-34.0,-30.142857142857142,9.857142857142858,804.0,1.0,,,,602.6666666666666,62.66666666666666,1908.0,58.0,119006.0,10260.0,71518.0,16586.0,88224.0
202047,NV,32,-19.857142857142858,-7.571428571428571,-25.571428571428573,-35.0,-29.857142857142858,9.857142857142858,975.0,5.0,,,,617.0,77.33333333333333,2011.0,103.0,131733.0,12727.0,98584.0,22184.0,120916.0
202048,NV,32,-23.285714285714285,-6.285714285714286,-28.142857142857142,-37.57142857142857,-40.142857142857146,12.285714285714286,1029.0,11.0,,,,683.6666666666666,135.66666666666666,2119.0,108.0,149229.0,17496.0,81529.0,21738.0,103376.0
202049,NV,32,-22.428571428571427,-9.857142857142858,-35.57142857142857,-38.714285714285715,-30.285714285714285,10.428571428571429,1131.0,7.0,,,,701.3333333333335,148.33333333333334,2301.0,182.0,165628.0,16399.0,80249.0,25808.0,106171.0
202050,NV,32,-22.857142857142858,-9.714285714285714,-35.857142857142854,-41.857142857142854,-30.285714285714285,10.714285714285714,1252.0,4.0,,,,812.0,246.0,2520.0,219.0,183949.0,18321.0,86300.0,25595.0,112034.0
202051,NV,32,-21.857142857142858,-9.285714285714286,-40.42857142857143,-40.57142857142857,-30.857142857142858,10.428571428571429,1234.0,11.0,,,,751.3333333333335,181.33333333333331,2749.0,229.0,201858.0,17909.0,88523.0,22804.0,111456.0
202052,NV,32,-22.428571428571427,-5.428571428571429,-32.42857142857143,-40.285714285714285,-41.285714285714285,12.142857142857142,1174.0,3.0,,,,768.6666666666665,191.33333333333331,2942.0,193.0,215653.0,13795.0,72086.0,20329.0,92542.0
202053,NV,32,-17.142857142857142,-7.714285714285714,-22.428571428571427,-34.714285714285715,-39.42857142857143,12.571428571428571,1121.0,15.0,,,,760.0,179.33333333333337,3148.0,206.0,228871.0,13218.0,65046.0,20227.0,85438.0
202101,NV,32,-23.0,-11.0,-36.714285714285715,-42.0,-30.571428571428573,11.0,1176.0,6.0,,,,791.0,205.0,3450.0,302.0,246309.0,17438.0,79461.0,21824.0,101433.0
202102,NV,32,-25.142857142857142,-13.857142857142858,-33.714285714285715,-44.57142857142857,-31.571428571428573,10.714285714285714,1127.0,12.0,,,,747.0,172.66666666666663,3761.0,311.0,260090.0,13781.0,78256.0,18510.0,96930.0
202103,NV,32,-25.714285714285715,-15.285714285714286,-33.142857142857146,-44.857142857142854,-32.857142857142854,10.857142857142858,981.0,2.0,84877.0,20345.0,,740.0,156.66666666666666,4011.0,250.0,269713.0,9623.0,66410.0,13655.0,80263.0
202104,NV,32,-27.428571428571427,-16.428571428571427,-41.714285714285715,-46.285714285714285,-32.285714285714285,11.714285714285714,814.0,3.0,150642.0,29163.0,,707.3333333333335,128.0,4264.0,253.0,277349.0,7636.0,53506.0,10411.0,64056.0
202105,NV,32,-22.571428571428573,-11.0,-31.428571428571427,-43.285714285714285,-29.428571428571427,9.428571428571429,720.0,4.0,252886.0,49925.0,,651.0,85.33333333333333,4496.0,232.0,283391.0,6042.0,47356.0,7292.0,54777.0
202106,NV,32,-21.857142857142858,-9.142857142857142,-27.857142857142858,-40.0,-29.571428571428573,9.285714285714286,595.0,0.0,308611.0,83485.0,,643.6666666666666,74.0,4694.0,198.0,287836.0,4445.0,58226.0,6266.0,64586.0
202107,NV,32,-18.285714285714285,-8.285714285714286,-26.285714285714285,-38.142857142857146,-30.142857142857142,9.714285714285714,486.0,4.0,380921.0,138633.0,,601.3333333333334,36.0,4868.0,174.0,290671.0,2835.0,43950.0,3732.0,47730.0
202108,NV,32,-17.857142857142858,-8.714285714285714,-23.857142857142858,-36.142857142857146,-27.857142857142858,8.857142857142858,409.0,7.0,437485.0,216234.0,,640.3333333333334,60.33333333333334,4957.0,89.0,293488.0,2817.0,51098.0,4654.0,55816.0
202109,NV,32,-15.285714285714286,-5.428571428571429,-20.857142857142858,-33.142857142857146,-27.714285714285715,8.142857142857142,320.0,8.0,508997.0,271618.0,,538.3333333333334,0.0,5036.0,79.0,295960.0,2472.0,43923.0,3007.0,46966.0
202110,NV,32,-15.142857142857142,-6.571428571428571,-25.571428571428573,-30.571428571428573,-28.0,8.571428571428571,287.0,3.0,603756.0,330499.0,,587.6666666666666,20.0,5117.0,81.0,299065.0,3105.0,57574.0,3365.0,60975.0
202111,NV,32,-7.285714285714286,-2.2857142857142856,-10.714285714285714,-24.571428571428573,-27.142857142857142,6.857142857142857,271.0,7.0,710024.0,379462.0,,576.3333333333334,14.666666666666664,5171.0,54.0,300951.0,1886.0,45533.0,2408.0,47970.0
202112,NV,32,-6.714285714285714,-2.7142857142857144,-10.571428571428571,-22.714285714285715,-26.714285714285715,6.571428571428571,257.0,1.0,812950.0,432869.0,,541.0,0.0,5236.0,65.0,302918.0,1967.0,46325.0,2710.0,49056.0
202113,NV,32,-3.857142857142857,1.8571428571428572,1.5714285714285714,-20.857142857142858,-28.571428571428573,5.857142857142857,247.0,3.0,899995.0,496367.0,,561.0,10.666666666666666,5274.0,38.0,304916.0,1998.0,38710.0,2822.0,41571.0
202114,NV,32,-6.428571428571429,1.2857142857142858,4.142857142857143,-19.857142857142858,-27.571428571428573,5.714285714285714,286.0,1.0,1006304.0,570811.0,,530.3333333333334,0.0,5332.0,58.0,307704.0,2788.0,66113.0,7315.0,73596.0
202115,NV,32,-6.571428571428571,-0.7142857142857143,2.142857142857143,-20.857142857142858,-25.857142857142858,5.571428571428571,301.0,5.0,1109751.0,652347.0,,524.0,0.0,5365.0,33.0,310235.0,2531.0,43594.0,2937.0,46569.0
202116,NV,32,-5.714285714285714,0.0,4.571428571428571,-19.857142857142858,-25.285714285714285,5.857142857142857,276.0,5.0,1172829.0,726429.0,,566.3333333333334,25.33333333333333,5422.0,57.0,312840.0,2605.0,32960.0,2350.0,35323.0
202117,NV,32,-6.142857142857143,-0.14285714285714285,-0.8571428571428571,-21.142857142857142,-25.714285714285715,6.0,345.0,6.0,1228338.0,800910.0,,536.0,8.666666666666666,5464.0,42.0,315438.0,2598.0,31838.0,1988.0,33836.0
202118,NV,32,-4.571428571428571,4.142857142857143,3.7142857142857144,-18.285714285714285,-25.285714285714285,5.142857142857143,267.0,2.0,1264701.0,874248.0,,575.6666666666666,41.66666666666666,5498.0,34.0,317980.0,2542.0,36537.0,2065.0,38618.0
202119,NV,32,-3.857142857142857,3.142857142857143,3.4285714285714284,-15.142857142857142,-25.714285714285715,5.0,248.0,1.0,1303628.0,942193.0,,546.6666666666666,16.0,5530.0,32.0,320539.0,2559.0,35318.0,1452.0,36795.0
202120,NV,32,-4.428571428571429,1.8571428571428572,0.8571428571428571,-15.285714285714286,-24.428571428571427,5.428571428571429,218.0,0.0,1354773.0,988802.0,,501.0,0.0,5552.0,22.0,322352.0,1813.0,31795.0,1338.0,33146.0
202121,NV,32,-2.0,3.5714285714285716,8.142857142857142,-15.142857142857142,-24.428571428571427,4.857142857142857,199.0,1.0,1394477.0,1025049.0,,492.33333333333326,0.0,5586.0,34.0,323748.0,1396.0,26590.0,1004.0,27607.0
202122,NV,32,-1.7142857142857142,4.857142857142857,10.142857142857142,-15.142857142857142,-28.714285714285715,5.428571428571429,176.0,0.0,1419354.0,1045481.0,,562.6666666666666,36.66666666666666,5600.0,14.0,325392.0,1644.0,24949.0,933.0,25889.0
202123,NV,32,-2.2857142857142856,4.142857142857143,6.142857142857143,-13.428571428571429,-24.142857142857142,4.714285714285714,185.0,2.0,1453556.0,1082274.0,,539.0,18.0,5622.0,22.0,327140.0,1748.0,23077.0,994.0,24079.0
202124,NV,32,-3.2857142857142856,2.5714285714285716,-0.2857142857142857,-12.428571428571429,-25.0,5.0,227.0,7.0,1481040.0,1122888.0,,559.3333333333334,44.33333333333334,5649.0,27.0,328875.0,1735.0,24405.0,1593.0,26010.0
202125,NV,32,-2.2857142857142856,0.2857142857142857,2.4285714285714284,-11.714285714285714,-25.0,4.714285714285714,323.0,2.0,1505491.0,1146287.0,,537.6666666666666,23.66666666666667,5667.0,24.0,331614.0,2739.0,22851.0,2086.0,24950.0
202126,NV,32,-2.5714285714285716,2.5714285714285716,-0.5714285714285714,-12.142857142857142,-25.571428571428573,4.142857142857143,450.0,1.0,1541256.0,1178597.0,,548.3333333333334,35.333333333333336,5697.0,30.0,334763.0,3149.0,25362.0,3694.0,29071.0
202127,NV,32,-4.0,2.2857142857142856,6.142857142857143,-13.857142857142858,-30.0,6.0,564.0,2.0,1565827.0,1193273.0,,620.3333333333334,108.33333333333331,5720.0,23.0,338072.0,3309.0,27926.0,4457.0,32406.0
202128,NV,32,-3.0,2.4285714285714284,-1.4285714285714286,-12.857142857142858,-25.714285714285715,5.142857142857143,715.0,4.0,1590760.0,1205057.0,,693.6666666666665,184.66666666666663,5758.0,38.0,343096.0,5024.0,26919.0,4628.0,31590.0
202129,NV,32,-2.7142857142857144,1.8571428571428572,1.5714285714285714,-13.285714285714286,-25.857142857142858,5.285714285714286,757.0,1.0,1619193.0,1218948.0,,588.6666666666666,82.66666666666667,5817.0,59.0,349043.0,5947.0,32439.0,6404.0,38867.0
202130,NV,32,-3.7142857142857144,1.7142857142857142,-2.4285714285714284,-14.857142857142858,-25.714285714285715,5.571428571428571,949.0,0.0,1652020.0,1234318.0,,625.6666666666666,122.66666666666669,5912.0,95.0,356401.0,7358.0,34853.0,8319.0,43191.0
202131,NV,32,-1.8571428571428572,4.285714285714286,-3.2857142857142856,-15.0,-25.428571428571427,5.142857142857143,909.0,0.0,1688120.0,1251501.0,,611.6666666666666,110.66666666666669,6005.0,93.0,363574.0,7173.0,42394.0,10538.0,52974.0
202132,NV,32,-3.857142857142857,4.142857142857143,-3.2857142857142856,-15.571428571428571,-24.285714285714285,4.428571428571429,1012.0,4.0,1719430.0,1270727.0,,654.6666666666666,155.66666666666666,6160.0,155.0,371126.0,7552.0,50804.0,9054.0,59948.0
202133,NV,32,-5.428571428571429,1.5714285714285714,-5.714285714285714,-17.0,-23.571428571428573,4.571428571428571,930.0,2.0,1747735.0,1293129.0,,649.6666666666666,154.66666666666666,6280.0,120.0,378700.0,7574.0,53760.0,10188.0,64055.0
202134,NV,32,-6.857142857142857,0.2857142857142857,-9.285714285714286,-20.285714285714285,-22.714285714285715,4.857142857142857,924.0,5.0,1775020.0,1318904.0,,678.0,181.0,6433.0,153.0,386559.0,7859.0,58011.0,9952.0,68087.0
202135,NV,32,-5.285714285714286,2.142857142857143,-8.285714285714286,-20.428571428571427,-22.0,4.428571428571429,821.0,0.0,1800664.0,1344521.0,,637.3333333333334,142.33333333333334,6583.0,150.0,394595.0,8036.0,63220.0,10447.0,73773.0
202136,NV,32,-5.857142857142857,1.2857142857142858,-0.5714285714285714,-20.0,-26.428571428571427,5.571428571428571,804.0,1.0,1819397.0,1364119.0,,696.3333333333335,202.33333333333331,6702.0,119.0,401901.0,7306.0,57057.0,10381.0,67587.0
202137,NV,32,-5.857142857142857,0.0,-2.5714285714285716,-17.285714285714285,-22.0,4.428571428571429,781.0,2.0,1841577.0,1385285.0,,644.0,151.0,6845.0,143.0,410104.0,8203.0,44987.0,8134.0,53206.0
202138,NV,32,-5.714285714285714,0.2857142857142857,4.0,-16.0,-19.857142857142858,3.857142857142857,671.0,1.0,1859462.0,1404583.0,,645.6666666666666,154.66666666666666,7015.0,170.0,416496.0,6392.0,54807.0,7335.0,62275.0
202139,NV,32,-5.142857142857143,0.5714285714285714,4.571428571428571,-16.142857142857142,-19.285714285714285,3.7142857142857144,608.0,5.0,1874899.0,1417413.0,,593.3333333333334,101.33333333333331,7166.0,151.0,422329.0,5833.0,55723.0,6364.0,62217.0
202140,NV,32,-6.714285714285714,0.2857142857142857,3.5714285714285716,-15.857142857142858,-20.857142857142858,4.285714285714286,615.0,5.0,1896367.0,1435212.0,,629.3333333333334,133.33333333333334,7284.0,118.0,426407.0,4078.0,32962.0,4319.0,37359.0
202141,NV,32,-5.142857142857143,0.42857142857142855,4.714285714285714,-15.142857142857142,-19.428571428571427,3.857142857142857,507.0,6.0,1911683.0,1447642.0,,642.6666666666666,142.66666666666666,7421.0,137.0,430665.0,4258.0,62135.0,6127.0,68329.0
202142,NV,32,-4.571428571428571,1.0,5.0,-13.142857142857142,-19.142857142857142,3.5714285714285716,500.0,4.0,1931031.0,1461950.0,,648.0,145.0,7522.0,101.0,434898.0,4233.0,62786.0,6588.0,69463.0
202143,NV,32,-5.0,1.2857142857142858,3.2857142857142856,-14.0,-21.285714285714285,4.285714285714286,472.0,2.0,1949931.0,1476849.0,,610.6666666666666,104.66666666666669,7630.0,108.0,438216.0,3318.0,57712.0,6710.0,64516.0
202144,NV,32,-5.0,1.7142857142857142,9.142857142857142,-15.285714285714286,-18.714285714285715,4.142857142857143,535.0,5.0,1966457.0,1489742.0,,670.3333333333334,161.33333333333334,7712.0,82.0,443641.0,5425.0,54000.0,7190.0,61267.0
202145,NV,32,-4.571428571428571,0.42857142857142855,5.857142857142857,-16.285714285714285,-22.142857142857142,4.857142857142857,514.0,6.0,1992328.0,1504056.0,,622.0,111.0,7807.0,95.0,447746.0,4105.0,53223.0,6071.0,59393.0
202146,NV,32,-4.714285714285714,1.2857142857142858,1.0,-16.428571428571427,-18.142857142857142,4.0,473.0,9.0,2015910.0,1515121.0,,635.0,120.0,7917.0,110.0,452173.0,4427.0,60051.0,7022.0,67182.0
202147,NV,32,-5.285714285714286,5.0,5.142857142857143,-17.714285714285715,-34.42857142857143,7.285714285714286,481.0,8.0,2030864.0,1522473.0,,583.6666666666666,62.0,7971.0,54.0,454980.0,2807.0,47845.0,4961.0,52885.0
202148,NV,32,-6.285714285714286,-0.5714285714285714,-5.714285714285714,-18.714285714285715,-17.571428571428573,4.285714285714286,505.0,7.0,2059011.0,1542132.0,,663.0,132.0,8069.0,98.0,459957.0,4977.0,65941.0,6905.0,73023.0
202149,NV,32,-7.428571428571429,-1.7142857142857142,-11.857142857142858,-22.571428571428573,-16.714285714285715,4.428571428571429,512.0,6.0,2084267.0,1562792.0,,624.6666666666666,84.66666666666667,8188.0,119.0,464385.0,4428.0,64559.0,6646.0,71370.0
202150,NV,32,-6.428571428571429,-1.2857142857142858,-18.857142857142858,-23.714285714285715,-17.0,4.571428571428571,504.0,3.0,2105588.0,1578868.0,,632.6666666666666,87.66666666666669,8277.0,89.0,468953.0,4568.0,48248.0,6056.0,54442.0
202151,NV,32,-8.285714285714286,1.7142857142857142,-13.0,-25.285714285714285,-36.285714285714285,8.0,580.0,9.0,2121602.0,1589236.0,,652.6666666666666,101.66666666666669,8363.0,86.0,474023.0,5070.0,48848.0,11339.0,60302.0
202152,NV,32,-6.857142857142857,-2.2857142857142856,-6.571428571428571,-25.285714285714285,-36.857142857142854,10.285714285714286,792.0,8.0,2140842.0,1601199.0,,668.0,109.0,8419.0,56.0,484641.0,10618.0,50313.0,27534.0,78192.0
202201,NV,32,-13.571428571428571,-3.857142857142857,-19.285714285714285,-28.571428571428573,-24.0,8.285714285714286,1263.0,17.0,2169070.0,1618694.0,,724.0,163.0,8509.0,90.0,509472.0,24831.0,57334.0,43444.0,101372.0
202202,NV,32,-17.0,-5.857142857142857,-17.571428571428573,-33.285714285714285,-24.0,8.285714285714286,1591.0,3.0,2191927.0,1633297.0,,745.3333333333335,177.33333333333337,8626.0,117.0,549198.0,39726.0,74598.0,55916.0,131499.0
202203,NV,32,-15.0,-8.0,-12.714285714285714,-31.428571428571427,-25.142857142857142,8.0,1539.0,5.0,2229476.0,1655253.0,,807.0,237.0,8735.0,109.0,614505.0,69613.0,73342.0,48353.0,122674.0
202204,NV,32,-14.714285714285714,-8.142857142857142,-16.142857142857142,-31.571428571428573,-19.571428571428573,6.285714285714286,1366.0,9.0,2242814.0,1666997.0,,762.6666666666665,187.33333333333331,8913.0,178.0,648088.0,33583.0,66890.0,33283.0,101444.0
202205,NV,32,-13.0,-6.428571428571429,-16.285714285714285,-29.142857142857142,-18.0,5.428571428571429,1053.0,4.0,2254169.0,1678724.0,,759.3333333333335,183.33333333333331,9143.0,230.0,665211.0,17123.0,52552.0,17246.0,70321.0
202206,NV,32,-10.714285714285714,-2.857142857142857,-5.714285714285714,-26.0,-17.428571428571427,4.428571428571429,760.0,6.0,2264128.0,1689402.0,,732.0,159.0,9334.0,191.0,673322.0,8111.0,40943.0,8865.0,50054.0
202207,NV,32,-9.428571428571429,-2.142857142857143,-4.0,-22.285714285714285,-17.142857142857142,4.0,532.0,8.0,2272816.0,1702368.0,,634.6666666666666,72.0,9507.0,173.0,677345.0,4023.0,38882.0,4447.0,43505.0
202208,NV,32,-8.285714285714286,-5.857142857142857,-7.428571428571429,-20.142857142857142,-20.428571428571427,5.0,345.0,9.0,2278903.0,1708702.0,,638.6666666666666,70.33333333333333,9663.0,156.0,681387.0,4042.0,35471.0,2815.0,38425.0
202209,NV,32,-9.142857142857142,-4.714285714285714,-8.714285714285714,-22.0,-16.714285714285715,3.4285714285714284,251.0,21.0,2284127.0,1713847.0,,615.6666666666666,54.66666666666666,9798.0,135.0,685346.0,3959.0,36739.0,1926.0,38771.0
202210,NV,32,-11.857142857142858,-7.428571428571429,-16.857142857142858,-23.285714285714285,-15.857142857142858,3.5714285714285716,170.0,25.0,2288880.0,1718698.0,,610.3333333333334,56.33333333333334,9921.0,123.0,688054.0,2708.0,29551.0,1539.0,31141.0
202211,NV,32,-11.285714285714286,-6.857142857142857,-9.142857142857142,-22.428571428571427,-17.714285714285715,3.4285714285714284,131.0,38.0,2292629.0,1722430.0,,594.3333333333334,44.33333333333334,9949.0,28.0,704466.0,16412.0,30337.0,1175.0,31550.0
202212,NV,32,-10.571428571428571,-6.857142857142857,-6.0,-20.142857142857142,-16.428571428571427,2.857142857142857,125.0,45.0,2296408.0,1725679.0,,524.3333333333334,0.0,10031.0,82.0,705614.0,1148.0,28990.0,1209.0,30278.0
202213,NV,32,-11.0,-6.285714285714286,-8.0,-21.857142857142858,-15.714285714285714,2.7142857142857144,120.0,60.0,2299947.0,1728868.0,,520.0,0.0,10091.0,60.0,706772.0,1158.0,25940.0,1326.0,27316.0
202214,NV,32,-9.0,-4.0,-3.4285714285714284,-19.571428571428573,-16.428571428571427,2.4285714285714284,82.0,98.0,2304191.0,1732871.0,,598.0,57.0,10136.0,45.0,707980.0,1208.0,23912.0,1289.0,25230.0
202215,NV,32,-8.714285714285714,-3.857142857142857,-9.285714285714286,-20.428571428571427,-23.0,3.7142857142857144,92.0,75.0,2309069.0,1736998.0,,579.6666666666666,45.66666666666666,10501.0,365.0,709120.0,1140.0,18731.0,1484.0,20245.0
202216,NV,32,-11.285714285714286,-6.0,-4.571428571428571,-20.0,-18.571428571428573,2.857142857142857,95.0,76.0,2313206.0,1741663.0,,558.3333333333334,23.33333333333333,10684.0,183.0,710350.0,1230.0,14033.0,1598.0,15648.0
202217,NV,32,-9.428571428571429,-4.857142857142857,-6.0,-18.857142857142858,-15.571428571428571,1.8571428571428572,89.0,54.0,2317089.0,1745035.0,,605.0,73.0,10752.0,68.0,712287.0,1937.0,20945.0,2720.0,23701.0
202218,NV,32,-8.285714285714286,-1.0,-7.0,-18.714285714285715,-15.571428571428571,2.0,160.0,44.0,2320495.0,1747964.0,,521.3333333333334,0.0,10780.0,28.0,714715.0,2428.0,15714.0,3082.0,18828.0
202219,NV,32,-10.0,-2.857142857142857,-12.0,-20.0,-16.285714285714285,2.4285714285714284,170.0,82.0,2323700.0,1751008.0,,546.6666666666666,19.666666666666668,10798.0,18.0,717898.0,3183.0,23115.0,4933.0,28072.0
