date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-07-03,202126,OR,41,-1.1428571428571400,10.428571428571400,99.28571428571430,-11.714285714285700,-30.0,3.7142857142857100,175.5214285714290,114.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2488282.0,2106597.0,95.45641405714290,4.973489271428570,0.0,0.0,0.0,,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.6666666666670,243.66666666666700,2781.0,18.0,1.0778773428571400,0.0,1.0729888714285700,209037.0,1038.0,40965.0,1027.0,42025.0
2021-07-10,202127,OR,41,-1.1428571428571400,11.142857142857100,125.85714285714300,-10.142857142857100,-33.57142857142860,4.428571428571430,178.26285714285700,83.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2503184.0,2125965.0,83.27601564285720,6.923736842857140,0.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,89.0,2792.0,11.0,0.5494895714285720,0.0,0.5626892571428570,210230.0,1193.0,39690.0,1185.0,40899.0
2021-07-17,202128,OR,41,1.5714285714285700,10.428571428571400,117.71428571428600,-7.285714285714290,-27.428571428571400,3.4285714285714300,187.53857142857100,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2519562.0,2147045.0,83.07594664285720,8.976425642857140,0.0,0.0,0.0,,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,95.0,2817.0,25.0,0.5631955428571430,0.0,0.5706257142857140,211998.0,1768.0,69629.0,2277.0,71927.0
2021-07-24,202129,OR,41,1.7142857142857100,9.857142857142860,118.57142857142900,-7.285714285714290,-26.857142857142900,3.5714285714285700,185.5314285714290,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2534731.0,2161973.0,84.0256133142857,7.679661285714290,0.0,0.0,0.0,,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,114.0,2836.0,19.0,0.9132910857142860,0.0,0.9305779714285720,214869.0,2871.0,49531.0,2489.0,52042.0
2021-07-31,202130,OR,41,0.0,9.571428571428570,108.0,-8.857142857142860,-27.0,4.285714285714290,179.25,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2560856.0,2178375.0,84.16382265714290,9.561067771428570,0.0,0.0,0.0,,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.6666666666670,125.66666666666700,2858.0,22.0,0.7882270857142860,0.0,0.8200438000000000,219755.0,4886.0,57864.0,4317.0,62221.0
2021-08-07,202131,OR,41,0.8571428571428570,10.714285714285700,101.71428571428600,-9.0,-27.857142857142900,4.428571428571430,177.39714285714300,432.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2587126.0,2191555.0,81.66589637142860,11.036166328571400,0.0,0.0,0.0,,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.3333333333330,98.33333333333330,2889.0,31.0,1.2232937142857100,0.0,1.2667219,226899.0,7144.0,102824.0,8807.0,111829.0
2021-08-14,202132,OR,41,-1.8571428571428600,10.0,96.71428571428570,-11.0,-28.714285714285700,5.0,172.25285714285700,574.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2617909.0,2205588.0,82.58023417142860,11.705324885714300,0.0,0.0,0.0,,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.6666666666670,159.66666666666700,2935.0,46.0,1.4130860857142900,0.0,1.5253263,238463.0,11564.0,88679.0,9479.0,98259.0
2021-08-21,202133,OR,41,-2.2857142857142900,7.428571428571430,94.42857142857140,-11.714285714285700,-28.428571428571400,5.0,168.95714285714300,688.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2649217.0,2221542.0,83.36370038571430,13.201200742857100,0.0,0.0,0.0,,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.6666666666670,213.66666666666700,3012.0,77.0,1.5920078000000000,0.0,1.6246819571428600,252977.0,14514.0,89825.0,10984.0,100929.0
2021-08-28,202134,OR,41,-4.285714285714290,6.285714285714290,90.0,-13.428571428571400,-28.857142857142900,5.142857142857140,166.6,913.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2685416.0,2241169.0,82.2862549,16.75159312857140,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.6666666666670,242.66666666666700,3115.0,103.0,1.7832737,0.0,1.7859413142857100,268401.0,15424.0,94322.0,12044.0,106467.0
2021-09-04,202135,OR,41,-3.2857142857142900,8.285714285714290,81.14285714285710,-13.714285714285700,-28.428571428571400,5.142857142857140,160.6557142857140,907.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2720850.0,2263740.0,93.34431514285710,19.823218614285700,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,302.0,3272.0,157.0,2.02128,0.0,2.092874657142860,283873.0,15472.0,92662.0,11035.0,103798.0
2021-09-11,202136,OR,41,-4.714285714285710,7.428571428571430,85.14285714285710,-15.857142857142900,-32.285714285714300,5.857142857142860,159.12857142857100,864.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2749265.0,2284360.0,82.89674714285710,18.40443115714290,0.0,0.0,0.0,,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.6666666666670,252.66666666666700,3414.0,142.0,1.6219479000000000,0.0,1.6515525428571400,296825.0,12952.0,70580.0,8926.0,79570.0
2021-09-18,202137,OR,41,-5.0,4.714285714285710,68.28571428571430,-16.571428571428600,-27.142857142857100,5.0,158.25571428571400,755.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2778354.0,2309933.0,81.86617844285710,13.764976685714300,0.0,0.0,0.0,,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.3333333333330,240.33333333333300,3569.0,155.0,0.9690220857142860,0.0,1.0147015142857100,309841.0,13016.0,86943.0,8856.0,95887.0
2021-09-25,202138,OR,41,-5.571428571428570,3.7142857142857100,74.28571428571430,-16.142857142857100,-24.857142857142900,4.571428571428570,166.27000000000000,600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2795298.0,2333421.0,82.61502254285720,14.011096714285700,0.0,0.0,0.0,,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,261.0,3682.0,113.0,1.3548071285714300,0.0,1.3940909714285700,320990.0,11149.0,95311.0,8535.0,103965.0
2021-10-02,202139,OR,41,-6.285714285714290,4.0,49.142857142857100,-17.857142857142900,-22.714285714285700,4.714285714285710,158.26142857142900,544.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2813375.0,2354359.0,82.93147322857140,11.844746057142900,0.0,0.0,0.0,,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.6666666666670,200.66666666666700,3815.0,133.0,1.099730957142860,0.0,1.0414171857142900,331709.0,10719.0,95062.0,8120.0,103276.0
2021-10-09,202140,OR,41,-5.714285714285710,4.571428571428570,52.714285714285700,-18.0,-23.285714285714300,4.857142857142860,157.79285714285700,456.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2833379.0,2377548.0,82.60382927142860,9.036911514285710,0.0,0.0,0.0,,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.3333333333330,221.33333333333300,3982.0,167.0,1.3647877857142900,0.0,1.5212049714285700,341113.0,9404.0,89473.0,7202.0,96749.0
2021-10-16,202141,OR,41,-6.428571428571430,2.857142857142860,42.0,-18.285714285714300,-22.428571428571400,4.857142857142860,158.13857142857100,384.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2850002.0,2395177.0,80.68110825714290,11.289119514285700,0.0,0.0,0.0,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,219.0,4161.0,179.0,1.4435222,0.0,1.4783874000000000,348766.0,7653.0,93355.0,6596.0,100044.0
2021-10-23,202142,OR,41,-7.428571428571430,1.7142857142857100,28.0,-19.857142857142900,-22.714285714285700,5.285714285714290,152.30428571428600,349.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2866145.0,2410586.0,81.60776621428570,13.3205231,0.0,0.0,0.0,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.3333333333330,202.33333333333300,4284.0,123.0,0.9257442857142860,0.0,0.9360929571428570,357526.0,8760.0,87347.0,6332.0,93761.0
2021-10-30,202143,OR,41,-7.571428571428570,2.2857142857142900,21.285714285714300,-21.571428571428600,-22.285714285714300,5.571428571428570,151.89,363.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2883495.0,2431712.0,82.21582445714290,12.469973657142900,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,165.0,4372.0,88.0,1.2669309142857100,0.0,1.2711376857142900,365053.0,7527.0,88148.0,6245.0,94477.0
2021-11-06,202144,OR,41,-8.0,1.8571428571428600,17.428571428571400,-21.285714285714300,-22.142857142857100,5.714285714285710,142.80285714285700,369.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2900211.0,2452135.0,94.80392772857140,12.6362933,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,121.0,4562.0,190.0,1.4103219285714300,0.0,1.4103219285714300,372137.0,7084.0,90606.0,5327.0,96009.0
2021-11-13,202145,OR,41,-7.571428571428570,0.14285714285714300,11.0,-22.428571428571400,-24.428571428571400,6.285714285714290,149.06857142857100,338.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2933042.0,2469382.0,82.92785255714290,11.715123028571400,0.0,0.0,0.0,,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.3333333333330,130.33333333333300,4750.0,188.0,1.4606674,0.0,1.4565853,378174.0,6037.0,84421.0,4772.0,89254.0
2021-11-20,202146,OR,41,-7.428571428571430,0.5714285714285710,11.571428571428600,-21.142857142857100,-20.428571428571400,5.571428571428570,149.26,288.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2973727.0,2485097.0,81.82018637142860,13.556414628571400,0.0,0.0,0.0,,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.3333333333330,133.33333333333300,4914.0,164.0,1.5928355,0.0,1.6286966142857100,384062.0,5888.0,83823.0,4378.0,88253.0
2021-11-27,202147,OR,41,-12.285714285714300,3.2857142857142900,15.142857142857100,-23.714285714285700,-38.42857142857140,8.142857142857140,143.40714285714300,291.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2996512.0,2495357.0,82.09628801428570,14.351730928571400,0.0,0.0,0.0,,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.3333333333330,106.33333333333300,5116.0,202.0,1.3364608714285700,0.0,1.3428298000000000,387485.0,3423.0,65530.0,3539.0,69117.0
2021-12-04,202148,OR,41,-7.142857142857140,0.7142857142857140,14.142857142857100,-20.857142857142900,-20.428571428571400,5.428571428571430,148.21857142857100,282.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3031380.0,2525928.0,83.00701597142860,10.715987300000000,0.0,0.0,0.0,,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.3333333333330,93.33333333333330,5243.0,127.0,1.4916755142857100,0.0,1.512516142857140,394569.0,7084.0,89648.0,4833.0,94573.0
2021-12-11,202149,OR,41,-8.428571428571430,0.42857142857142900,-2.2857142857142900,-25.571428571428600,-19.285714285714300,5.857142857142860,151.23142857142900,309.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3060803.0,2565774.0,83.5730106,10.6187825,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,187.0,5381.0,138.0,1.0573752571428600,0.0,1.1811486285714300,400188.0,5619.0,84862.0,3820.0,88743.0
2021-12-18,202150,OR,41,-6.0,2.2857142857142900,-3.7142857142857100,-22.714285714285700,-19.285714285714300,5.428571428571430,157.5857142857140,244.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3087729.0,2597151.0,82.94414947142860,8.43123962857143,0.0,0.0,0.0,,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.3333333333330,133.33333333333300,5531.0,150.0,1.0333533428571400,0.0,1.1070965428571400,405292.0,5104.0,91171.0,3709.0,94951.0
2021-12-25,202151,OR,41,-11.428571428571400,4.428571428571430,-7.714285714285710,-26.857142857142900,-41.0,8.428571428571430,144.2942857142860,269.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3106530.0,2614908.0,83.86386280000000,8.406497342857140,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.6666666666670,96.66666666666670,5598.0,67.0,1.2124062857142900,0.0,1.2124062857142900,410565.0,5273.0,84348.0,6477.0,90911.0
2022-01-01,202152,OR,41,-21.0,-7.571428571428570,-11.428571428571400,-33.285714285714300,-46.42857142857140,13.285714285714300,121.90857142857100,357.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3121766.0,2626788.0,95.44247721428570,14.032529857142900,0.0,0.0,0.0,,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,125.0,5655.0,57.0,2.2443057714285700,0.0,2.350609442857140,421263.0,10698.0,81805.0,15311.0,97236.0
2022-01-08,202201,OR,41,-17.714285714285700,-4.428571428571430,-12.857142857142900,-30.571428571428600,-24.0,9.142857142857140,136.45,528.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3140934.0,2643864.0,84.51769021428570,17.357070128571400,0.0,0.0,0.0,,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.6666666666670,93.66666666666670,5761.0,106.0,2.306041085714290,0.0,2.3778177000000000,459700.0,38437.0,143550.0,35699.0,179543.0
2022-01-15,202202,OR,41,-18.142857142857100,-5.428571428571430,7.571428571428570,-31.714285714285700,-24.285714285714300,8.285714285714290,135.61714285714300,698.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3164020.0,2664393.0,85.14779382857140,23.024235742857100,0.0,0.0,0.0,,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3333333333330,184.33333333333300,5883.0,122.0,3.9452071714285700,0.0,4.037966342857140,513391.0,53691.0,177786.0,48074.0,226292.0
2022-01-22,202203,OR,41,-18.285714285714300,-7.285714285714290,13.571428571428600,-33.142857142857100,-27.0,8.571428571428570,136.45285714285700,797.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3191362.0,2683205.0,85.00727128571430,30.17094968571430,0.0,0.0,0.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.6666666666670,115.66666666666700,5936.0,53.0,4.356712557142860,0.0,4.618950171428570,570892.0,57501.0,161174.0,49469.0,211289.0
2022-01-29,202204,OR,41,-17.0,-7.714285714285710,22.571428571428600,-31.857142857142900,-23.142857142857100,7.285714285714290,139.54,931.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3207929.0,2696430.0,84.8912586,31.414787914285700,0.0,0.0,0.0,,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.3333333333330,197.33333333333300,6086.0,150.0,3.7300701428571400,0.0,3.933903542857140,620652.0,49760.0,144729.0,36925.0,182222.0
2022-02-05,202205,OR,41,-14.428571428571400,-4.571428571428570,11.571428571428600,-30.142857142857100,-21.857142857142900,7.0,140.36714285714300,877.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3220770.0,2709654.0,85.48353707142860,31.133673328571400,0.0,0.0,0.0,,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.6666666666670,210.66666666666700,6214.0,128.0,3.2598038714285700,0.0,3.415585842857140,654343.0,33691.0,120745.0,23084.0,144243.0
2022-02-12,202206,OR,41,-12.142857142857100,-2.4285714285714300,37.857142857142900,-27.571428571428600,-20.285714285714300,5.571428571428570,149.41714285714300,720.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3229752.0,2720148.0,83.92130861428570,31.873557000000000,0.0,0.0,0.0,,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.6666666666670,96.0,6355.0,141.0,2.618041785714290,0.0,2.5609979571428600,674500.0,20157.0,107919.0,14715.0,123003.0
2022-02-19,202207,OR,41,-11.428571428571400,-2.142857142857140,27.285714285714300,-25.857142857142900,-20.142857142857100,5.428571428571430,150.42,587.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3238459.0,2730837.0,82.5972909857143,28.133533657142900,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.6666666666670,84.66666666666670,6456.0,101.0,2.007863628571430,0.0,2.105585685714290,685953.0,11453.0,90852.0,8170.0,99228.0
2022-02-26,202208,OR,41,-10.857142857142900,-7.0,14.428571428571400,-26.857142857142900,-22.428571428571400,6.0,158.4742857142860,491.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3244019.0,2738046.0,84.24190042857140,24.856516857142900,0.0,0.0,0.0,,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.6666666666670,54.666666666666700,6582.0,126.0,1.5046878,0.0,1.5046878,692261.0,6308.0,82583.0,4678.0,87443.0
2022-03-05,202209,OR,41,-10.714285714285700,-5.0,9.142857142857140,-26.571428571428600,-18.714285714285700,5.0,158.07285714285700,355.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3250425.0,2745440.0,83.2993469142857,18.5099686,0.0,0.0,0.0,,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,17.666666666666700,6709.0,127.0,1.3733754428571400,0.0,1.4363110857142900,696717.0,4456.0,81809.0,3427.0,85393.0
2022-03-12,202210,OR,41,-11.0,-5.0,28.285714285714300,-27.428571428571400,-18.428571428571400,4.428571428571430,161.32428571428600,236.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3254693.0,2750601.0,84.60957285714290,16.075861485714300,0.0,0.0,0.0,,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,6869.0,160.0,1.6209128142857100,0.0,1.6484242571428600,699362.0,2645.0,71321.0,2210.0,73683.0
2022-03-19,202211,OR,41,-12.571428571428600,-6.0,20.571428571428600,-27.0,-19.428571428571400,4.571428571428570,162.45571428571400,190.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3259848.0,2755789.0,0.0,12.161239814285700,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.6666666666670,0.0,6971.0,102.0,1.1058802142857100,0.0,1.0969873714285700,701198.0,1836.0,67000.0,1516.0,68621.0
2022-03-26,202212,OR,41,-9.428571428571430,-6.714285714285710,53.0,-24.142857142857100,-27.428571428571400,4.571428571428570,145.1342857142860,127.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3263461.0,2759668.0,0.0,1.6537423714285700,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.6666666666670,0.0,7035.0,64.0,1.4934669571428600,0.0,1.5034124857142900,702750.0,1552.0,44954.0,1244.0,46262.0
2022-04-02,202213,OR,41,-9.0,-4.857142857142860,46.714285714285700,-22.428571428571400,-18.0,3.7142857142857100,168.0442857142860,90.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3266989.0,2763510.0,0.0,0.0,0.0,0.0,0.0,,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7147.0,112.0,0.0,0.0,0.0,704515.0,1765.0,59036.0,1511.0,60608.0
2022-04-09,202214,OR,41,-5.6,-0.4,52.4,-21.4,-20.0,3.8,177.34285714285700,111.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3271262.0,2768682.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7296.0,149.0,0.0,0.0,0.0,706687.0,2172.0,38904.0,1240.0,40190.0
2020-01-04,202001,PA,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,202002,PA,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,202003,PA,42,,,,,,,89.98285714285710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,202004,PA,42,,,,,,,105.19857142857100,,,774.1522,732.1628000000000,721.8281000000000,680.6764,634.4181,603.2521,767.1184,734.0369,1045.2671,1012.2052000000000,580.4074,548.5198000000000,653.329,622.4496000000000,825.0941,789.7096000000000,1096.1897,1059.3015,1147.7602000000000,1098.4692,971.822,907.4772000000000,923.2583,877.9442,762.6669,730.1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,202005,PA,42,,,,,,,103.62,,,903.9408,857.8329,859.4819,820.5103,742.5466,709.5206000000000,896.5766,859.5871,1205.4452,1163.8764,684.803,653.4541,766.3615,733.3177000000000,965.9546,926.7720000000000,1267.4248000000000,1221.9665,1321.4104,1267.5305,1149.138,1088.089,1070.6503,1024.6141,889.4425000000000,853.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,202006,PA,42,,,,,,,102.17142857142900,,,895.9631,877.517,859.2129,841.3773000000000,744.3314000000000,730.5936000000000,891.8211,877.3862,1176.9535,1161.9921,690.6038,676.5749000000000,758.4766,744.9865,964.741,949.0065000000000,1237.1288,1221.0145,1311.7573,1290.1143,1143.6339,1114.3223,1079.8398,1059.5289,879.1215,864.8164000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,202007,PA,42,5.0,-1.0,13.0,3.0,0.0,0.0,111.71428571428600,,,998.7257,962.0532,936.0625000000000,898.2883,824.9764,795.4421,993.3045000000000,959.6909000000000,1356.4955,1324.7973,747.7899,716.4894000000000,849.7943,818.6785,1072.4016,1039.4656,1419.3885,1385.6405,1479.5138,1446.4963000000000,1257.3709,1211.5982,1196.2653,1153.7488,988.9902,956.1644000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,202008,PA,42,4.142857142857140,-0.2857142857142860,24.428571428571400,0.14285714285714300,-1.2857142857142900,0.5714285714285710,113.85285714285700,,,1008.8640000000000,970.6790000000000,942.6111000000000,891.6039000000000,825.4465000000000,790.7648,994.7907,960.6549,1380.3616,1367.3668,748.231,708.7801,843.4757000000000,807.5602000000000,1075.3861,1044.3705,1455.4216000000000,1437.418,1513.1873,1498.0703000000000,1276.0577000000000,1222.4025000000000,1214.1916,1170.261,996.5441000000000,963.0933000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.827180640823070,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,202009,PA,42,5.857142857142860,1.7142857142857100,20.571428571428600,3.2857142857142900,2.2857142857142900,-0.2857142857142860,112.93142857142900,,,1042.9351000000000,1011.8683,1025.3710000000000,976.2094000000000,867.6415,839.2459000000000,1034.5764,1006.2322000000000,1364.0822000000000,1343.3444,813.3907000000000,777.1006,891.7016,861.7271000000000,1114.196,1085.1488,1439.1129,1416.8831000000000,1521.9061,1492.0446000000000,1361.2465,1307.2605000000000,1263.5320000000000,1211.9317000000000,1024.4167,995.5147000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911358649747150,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,202010,PA,42,8.857142857142860,5.285714285714290,22.428571428571400,3.7142857142857100,1.8571428571428600,-0.42857142857142900,114.64285714285700,,,1030.2694,988.6402,1034.9705,969.7347,866.3412,829.5611000000000,1023.5912,987.2279,1327.2502,1289.3784,810.2355,767.1058,891.2994,850.7968,1103.2483,1065.1955,1406.8962000000000,1362.56,1492.9897,1439.8699000000000,1340.6302,1268.6745,1251.3262,1183.9571,1013.9194000000000,974.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.596767153849980,,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,82.0,11.0,93.0
2020-03-14,202011,PA,42,5.571428571428570,12.428571428571400,55.57142857142860,-2.2857142857142900,-1.5714285714285700,0.8571428571428570,104.37428571428600,,,700.4208000000000,636.7816,700.2847000000000,622.0789,605.1453000000000,551.2278,708.3834000000000,649.1279,888.7279000000000,822.9173,566.1162,510.1468,628.3636,569.2654000000000,763.7302000000000,701.7238,922.6532000000000,849.7036,996.1515,907.4968,912.9779000000000,817.7899,864.0772000000000,774.7279,695.4900000000000,635.9013000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336500822184620,,43.0,205.0,366.0,0.0,0.0,0.0,0.0,0.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,45.0,677.0,109.0,790.0
