epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202114,NY,36,-21.0,-8.571428571428571,29.142857142857142,-40.285714285714285,-33.42857142857143,8.0,121.61285714285715,3626.0,27.0,7378953.0,4257977.0,64.68691954285715,7.940342228571429,94.67094585714285,35.01833881428571,11.6,2050.333333333333,57.33333333333334,50835.0,485.0,0.7699439428571428,0.8207236428571428,1949964.0,51863.0,1053012.0,54905.0,1108826.0
202115,NY,36,-22.428571428571427,-10.714285714285714,-6.571428571428571,-42.42857142857143,-30.428571428571427,8.857142857142858,119.02000000000001,3292.0,20.0,8184821.0,4903166.0,69.61970790000001,8.710337728571428,94.43183038571429,33.78643824285714,12.5,1946.0,0.0,51337.0,502.0,0.8166731571428573,0.8299972428571428,1993271.0,43307.0,1016426.0,47274.0,1064538.0
202116,NY,36,-19.285714285714285,-7.714285714285714,22.142857142857142,-39.42857142857143,-29.285714285714285,8.142857142857142,124.13428571428571,2851.0,20.0,8812307.0,5530631.0,74.68583637142856,8.990785185714286,94.0331315142857,34.46656322857143,11.2,1969.333333333333,32.666666666666664,51748.0,411.0,0.6117489285714287,0.6103857142857142,2027029.0,33758.0,968144.0,35521.0,1004432.0
202117,NY,36,-18.714285714285715,-6.285714285714286,18.285714285714285,-39.142857142857146,-29.571428571428573,7.714285714285714,124.65000000000002,2215.0,17.0,9345352.0,6272940.0,77.81229822857142,6.782574628571429,92.99784404285715,34.285895128571426,10.7,1978.333333333333,35.333333333333336,52107.0,359.0,0.5513818142857143,0.5209502857142858,2052022.0,24993.0,929464.0,27224.0,957413.0
202118,NY,36,-16.428571428571427,-2.7142857142857144,18.285714285714285,-37.42857142857143,-29.142857142857142,7.285714285714286,127.89714285714285,1811.0,11.0,9694879.0,6922040.0,79.38897685714286,5.468803257142857,91.77182409999999,35.490025328571434,10.0,1913.0,0.0,52450.0,343.0,0.5856609428571428,0.5903808428571429,2070053.0,18031.0,904432.0,20625.0,925606.0
202119,NY,36,-14.857142857142858,-3.0,40.0,-35.42857142857143,-29.857142857142858,6.142857142857143,134.25285714285712,1452.0,19.0,10005881.0,7518284.0,80.03463651428571,5.2130814,90.82864057142858,38.618510085714284,8.2,1892.333333333333,0.0,52709.0,259.0,0.49954978571428577,0.5105110428571429,2083623.0,13570.0,846613.0,15281.0,862341.0
202120,NY,36,-12.714285714285714,-1.5714285714285714,59.42857142857143,-34.57142857142857,-29.428571428571427,5.428571428571429,141.66285714285715,1224.0,14.0,10426932.0,7953174.0,82.03288958571429,4.118111742857143,87.95481631428571,38.115966771428575,7.5,2002.666666666667,69.33333333333333,52905.0,196.0,0.5981669714285714,0.6495512714285715,2094245.0,10622.0,748975.0,10223.0,759693.0
202121,NY,36,-14.142857142857142,-2.5714285714285716,37.42857142857143,-35.714285714285715,-29.857142857142858,6.142857142857143,141.16285714285712,996.0,16.0,10777768.0,8270493.0,82.89720457142857,4.364420971428571,79.21209292857144,40.31797621428571,6.0,1879.0,0.0,53064.0,159.0,0.41294635714285716,0.4707996,2101055.0,6810.0,669619.0,10448.0,680525.0
202122,NY,36,-14.142857142857142,-2.4285714285714284,45.285714285714285,-37.0,-33.714285714285715,6.857142857142857,141.94,719.0,14.0,10989411.0,8498735.0,84.05902705714287,4.020331528571429,72.41797329999999,42.567639171428574,3.3,1938.333333333333,33.333333333333336,53221.0,157.0,0.45117955714285707,0.45841652857142856,2105375.0,4320.0,582452.0,5165.0,587987.0
202123,NY,36,-10.857142857142858,0.5714285714285714,59.714285714285715,-32.0,-27.0,4.857142857142857,153.16285714285712,609.0,5.0,11210384.0,8827877.0,84.53231104285715,3.168578342857143,66.8696698,42.03319132857143,3.1,1828.666666666667,0.0,53330.0,109.0,0.5436523428571428,0.5471974857142857,2108950.0,3575.0,595176.0,4139.0,599616.0
202124,NY,36,-9.428571428571429,1.5714285714285714,65.42857142857143,-31.285714285714285,-27.857142857142858,4.857142857142857,158.93428571428572,466.0,1.0,11433241.0,9218283.0,83.77996898571428,4.172356428571428,62.36216052857143,41.766119814285716,1.7,1813.0,0.0,53395.0,65.0,0.7268843857142856,0.6863589285714286,2111556.0,2606.0,522165.0,3040.0,525485.0
202125,NY,36,-9.142857142857142,0.7142857142857143,67.0,-30.857142857142858,-29.285714285714285,4.285714285714286,163.59285714285716,417.0,0.0,11585130.0,9443949.0,84.79159225714285,2.875297357142857,55.57702705714286,43.98126907142858,1.3,1810.666666666667,0.0,53440.0,53.0,0.5925239142857144,0.5602060142857144,2113742.0,2186.0,516467.0,2682.0,519375.0
202126,NY,36,-11.0,0.42857142857142855,50.57142857142857,-33.57142857142857,-33.42857142857143,5.571428571428571,158.70000000000002,385.0,2.0,11743845.0,9697873.0,85.6573139,3.2952894857142856,50.16500368571429,43.01701212857142,1.0,1867.333333333333,0.6666666666666666,53483.0,43.0,0.6334913999999999,0.6116477142857143,2116166.0,2424.0,417337.0,3049.0,420592.0
202127,NY,36,-12.857142857142858,-0.7142857142857143,77.57142857142857,-33.0,-38.0,5.857142857142857,160.05142857142854,382.0,1.0,11855123.0,9819343.0,85.3425918857143,3.3606687,46.64433761428571,43.98541660000001,1.9,1883.333333333333,10.0,53524.0,41.0,0.6626423285714286,0.7256056857142857,2119692.0,3526.0,382629.0,4065.0,386866.0
202128,NY,36,-10.428571428571429,-0.5714285714285714,55.42857142857143,-31.142857142857142,-31.285714285714285,5.142857142857143,161.1757142857143,445.0,3.0,11976293.0,9936707.0,85.88387005714286,3.231647171428572,45.16693352857143,44.20013952857143,2.0,1842.0,0.0,53556.0,32.0,0.8003284571428573,0.7326594857142857,2125535.0,5843.0,410645.0,6501.0,417482.0
202129,NY,36,-8.857142857142858,0.7142857142857143,73.0,-29.857142857142858,-31.285714285714285,4.428571428571429,163.7957142857143,622.0,1.0,12115063.0,10048870.0,86.15808802857144,4.1230650142857135,43.462989771428575,43.97789304285714,1.7,1941.333333333333,64.33333333333333,53594.0,38.0,1.0107128,1.1029590857142855,2135161.0,9626.0,460315.0,10604.0,471338.0
202130,NY,36,-9.428571428571429,0.0,66.85714285714286,-30.285714285714285,-30.571428571428573,4.571428571428571,160.52285714285713,811.0,0.0,12271911.0,10151693.0,86.02366908571427,3.9086389714285716,45.33587254285714,42.78124154285715,3.2,1884.333333333333,14.0,53641.0,47.0,0.6991368999999998,0.7425104142857143,2150390.0,15229.0,531982.0,17041.0,549350.0
202131,NY,36,-9.142857142857142,1.7142857142857142,70.28571428571429,-30.142857142857142,-30.714285714285715,4.571428571428571,159.18428571428572,1287.0,8.0,12462861.0,10250162.0,86.00815024285714,5.750419928571428,49.10741935714286,41.64122285714286,5.3,2033.666666666667,172.66666666666663,53729.0,88.0,0.7366735,0.7506024285714286,2173080.0,22690.0,617719.0,23706.0,641965.0
202132,NY,36,-10.857142857142858,-0.42857142857142855,55.42857142857143,-31.428571428571427,-31.428571428571427,5.0,158.80999999999997,1861.0,7.0,12668998.0,10355491.0,86.24654478571428,5.731294328571429,53.242879800000004,41.385072085714285,7.0,2068.0,210.0,53857.0,128.0,0.6429673571428571,0.6427739857142857,2201468.0,28388.0,700337.0,30407.0,731226.0
202133,NY,36,-10.0,0.2857142857142857,57.285714285714285,-31.142857142857142,-31.857142857142858,5.0,159.99571428571429,2010.0,7.0,12855456.0,10477699.0,86.43180354285714,5.757166828571429,57.573014699999995,41.48622014285714,8.1,1942.0,83.0,54012.0,155.0,0.7297946571428572,0.7714011571428571,2233083.0,31615.0,759512.0,32755.0,792808.0
202134,NY,36,-13.857142857142858,-4.857142857142857,37.714285714285715,-35.714285714285715,-33.714285714285715,6.428571428571429,153.93,2120.0,8.0,13038225.0,10619692.0,86.08939297142857,6.354596171428573,60.230483628571434,41.466159399999995,8.7,2004.666666666667,142.66666666666666,54159.0,147.0,0.8379299285714286,0.8480752428571429,2262893.0,29810.0,750302.0,34034.0,784823.0
202135,NY,36,-9.714285714285714,0.42857142857142855,51.285714285714285,-30.857142857142858,-32.285714285714285,5.428571428571429,163.26571428571427,2219.0,8.0,13236154.0,10790873.0,85.88494308571428,6.090068485714286,61.94777784285714,41.71683214285714,10.4,1959.333333333333,94.66666666666669,54378.0,219.0,0.9674887,0.9372315,2297642.0,34749.0,823064.0,34914.0,858548.0
202136,NY,36,-10.285714285714286,0.0,54.285714285714285,-32.142857142857146,-35.857142857142854,6.142857142857143,156.42857142857142,2184.0,9.0,13404956.0,10939767.0,86.34110775714285,6.614942914285715,63.02824088571429,42.721289042857144,10.7,2066.333333333333,185.33333333333331,54636.0,258.0,0.7632361142857143,0.7917599714285714,2331615.0,33973.0,827879.0,33445.0,861849.0
202137,NY,36,-10.142857142857142,1.0,51.142857142857146,-26.428571428571427,-29.857142857142858,4.285714285714286,159.71142857142857,2187.0,7.0,13596900.0,11098087.0,86.15145054285713,6.5765877857142865,63.44470612857142,42.15779664285714,10.4,2146.333333333333,253.33333333333331,54865.0,229.0,1.0556854142857142,1.1750655,2366441.0,34826.0,946841.0,36875.0,984345.0
202138,NY,36,-11.571428571428571,0.14285714285714285,49.714285714285715,-26.142857142857142,-27.428571428571427,4.428571428571429,159.9442857142857,2063.0,9.0,13759358.0,11245667.0,85.75290112857142,7.297368185714285,64.77846935714287,42.33765221428571,11.4,2029.666666666667,130.0,55131.0,266.0,0.9538249857142856,1.0163037428571429,2402248.0,35807.0,1045309.0,36921.0,1082924.0
202139,NY,36,-10.857142857142858,1.2857142857142858,44.57142857142857,-26.428571428571427,-25.285714285714285,4.0,159.36999999999998,1905.0,9.0,13916749.0,11364217.0,85.54223405714286,7.238011885714285,64.7523484857143,42.43407295714286,8.7,2166.6666666666665,249.66666666666663,55434.0,303.0,1.4515599571428572,1.4734482142857142,2436048.0,33800.0,1072799.0,33234.0,1106827.0
202140,NY,36,-11.714285714285714,1.4285714285714286,34.857142857142854,-25.857142857142858,-24.142857142857142,4.285714285714286,160.79,1925.0,10.0,14037609.0,11473440.0,85.36662405714286,6.766608585714286,63.86199185714286,41.725584142857144,5.4,2240.333333333333,318.3333333333333,55673.0,239.0,1.3573668142857145,1.4668821571428572,2470550.0,34502.0,1087487.0,33313.0,1121611.0
202141,NY,36,-11.285714285714286,0.0,35.714285714285715,-28.0,-26.285714285714285,5.142857142857143,160.67142857142855,1942.0,8.0,14183982.0,11630000.0,85.68533965714288,8.5407716,63.5583251,41.29503625714285,5.8,2098.0,161.0,55935.0,262.0,1.4303086285714284,1.4670354285714284,2502914.0,32364.0,996141.0,31507.0,1028520.0
202142,NY,36,-11.142857142857142,-0.2857142857142857,29.571428571428573,-26.142857142857142,-23.285714285714285,4.142857142857143,159.13857142857142,1802.0,9.0,14299323.0,11750896.0,86.70095957142857,8.4599208,63.70889361428572,42.72725247142858,5.0,2132.0,182.0,56199.0,264.0,1.2653910857142858,1.3028824285714287,2530860.0,27946.0,1024263.0,26689.0,1051664.0
202143,NY,36,-13.142857142857142,-0.7142857142857143,10.857142857142858,-27.285714285714285,-23.428571428571427,5.285714285714286,155.57714285714286,1634.0,14.0,14441832.0,11858703.0,86.46062761428571,8.563413542857143,64.05079342857144,43.450459957142854,4.5,2110.333333333333,148.66666666666666,56413.0,214.0,1.1574195999999997,1.2370356285714286,2556628.0,25768.0,962099.0,26481.0,989325.0
202144,NY,36,-11.428571428571429,0.0,15.714285714285714,-26.0,-23.571428571428573,5.0,148.38714285714286,1635.0,19.0,14563527.0,11953253.0,86.92245925714285,8.250043757142857,62.82799047142856,45.644458628571435,3.8,2152.6666666666665,170.66666666666666,56692.0,279.0,1.2018149285714286,1.225840357142857,2585365.0,28737.0,934545.0,28624.0,965040.0
202145,NY,36,-12.428571428571429,-1.8571428571428572,12.0,-26.714285714285715,-25.142857142857142,5.857142857142857,149.78142857142856,1832.0,14.0,14726598.0,12048991.0,87.26934289999998,10.31595602857143,62.8007578,44.73816968571429,5.8,2275.0,284.0,56922.0,230.0,1.2767057857142856,1.3138268142857144,2622131.0,36766.0,962101.0,36218.0,1002938.0
202146,NY,36,-12.571428571428571,-1.4285714285714286,1.5714285714285714,-24.714285714285715,-22.285714285714285,5.285714285714286,151.76714285714283,2239.0,24.0,14957682.0,12143443.0,87.0896698857143,9.606683114285714,63.226677457142856,44.33028617142857,7.9,2247.0,239.0,57158.0,236.0,1.4635677714285715,1.4395875999999999,2665759.0,43628.0,988596.0,43557.0,1035916.0
202147,NY,36,-18.0,-2.2857142857142856,-4.714285714285714,-32.714285714285715,-38.142857142857146,8.571428571428571,147.29,2639.0,24.0,15075041.0,12186677.0,87.19247995714285,10.87161267142857,63.51410574285713,44.714077571428575,8.3,2354.0,334.0,57401.0,243.0,1.3446596857142856,1.3874080285714285,2710507.0,44748.0,824884.0,41546.0,872999.0
202148,NY,36,-14.428571428571429,-3.142857142857143,-5.285714285714286,-26.142857142857142,-22.714285714285715,5.714285714285714,148.74,3056.0,47.0,15380445.0,12336877.0,87.36490134285714,11.1080223,65.48838065714286,47.528486471428565,8.8,2337.333333333333,294.3333333333333,57725.0,324.0,1.4645025571428572,1.4524770857142855,2769624.0,59117.0,1090728.0,62833.0,1157865.0
202149,NY,36,-14.142857142857142,-2.7142857142857144,-2.7142857142857144,-26.285714285714285,-21.428571428571427,5.857142857142857,150.5285714285714,3281.0,82.0,15726012.0,12676450.0,87.35746500000002,10.593426114285716,68.47742345714285,42.40397657142857,8.6,2449.0,389.0,58122.0,397.0,1.491230642857143,1.5306796285714284,2838326.0,68702.0,1132324.0,68771.0,1203471.0
202150,NY,36,-11.0,0.5714285714285714,2.857142857142857,-26.428571428571427,-21.571428571428573,5.714285714285714,154.80857142857144,3532.0,83.0,15942562.0,12823926.0,87.10018825714285,11.39560942857143,70.98297028571427,42.62409897142857,8.3,2317.333333333333,249.33333333333331,58540.0,418.0,1.4907432,1.4919489285714287,2934453.0,96127.0,1291734.0,134487.0,1429688.0
202151,NY,36,-18.0,2.7142857142857144,-10.714285714285714,-37.0,-38.57142857142857,9.428571428571429,134.55714285714288,4807.0,66.0,16126203.0,12920071.0,88.79766455714287,13.943805414285714,80.04647314285714,40.32650988571429,8.0,2386.0,287.3333333333333,58937.0,397.0,2.2858112142857143,2.3332324285714283,3102022.0,167569.0,1396204.0,275724.0,1676300.0
202152,NY,36,-22.714285714285715,-6.714285714285714,-6.571428571428571,-42.714285714285715,-47.0,13.428571428571429,128.60285714285715,9101.0,78.0,16343955.0,13028806.0,88.82019958571428,18.98896572857143,84.53776597142857,41.236859828571426,12.6,2475.333333333333,365.33333333333326,59585.0,648.0,4.5568900999999995,4.665580228571429,3517696.0,415674.0,941538.0,388360.0,1334579.0
202201,NY,36,-29.714285714285715,-9.142857142857142,-24.285714285714285,-40.714285714285715,-32.142857142857146,12.0,120.14571428571428,11991.0,42.0,16581190.0,13177021.0,88.47294117142857,24.50245587142857,86.40409815714285,35.40012075714286,14.2,2540.6666666666665,420.66666666666674,60441.0,856.0,4.8918333857142855,5.0824003285714285,4057133.0,539437.0,1297299.0,556004.0,1862041.0
202202,NY,36,-29.714285714285715,-11.0,-29.857142857142858,-40.857142857142854,-28.142857142857142,10.428571428571429,126.05857142857141,11356.0,47.0,16754477.0,13312741.0,88.44477151428573,27.48154117142857,87.6939849857143,32.31870154285714,15.2,2682.333333333333,557.3333333333334,61746.0,1305.0,3.674126614285714,3.840333399999999,4460856.0,403723.0,1113557.0,313130.0,1438203.0
202203,NY,36,-29.428571428571427,-13.857142857142858,-28.285714285714285,-41.57142857142857,-29.571428571428573,10.571428571428571,126.59285714285716,8486.0,22.0,16909991.0,13437826.0,88.11746757142858,25.938075471428565,87.69421411428571,34.19087161428571,13.5,2669.0,544.0,63191.0,1445.0,2.8761326285714284,2.9669821285714293,4675346.0,214490.0,1043085.0,171713.0,1223234.0
202204,NY,36,-30.714285714285715,-14.142857142857142,-27.571428571428573,-41.857142857142854,-27.857142857142858,9.714285714285714,122.35142857142856,6038.0,17.0,17019735.0,13544562.0,87.9430545857143,24.04813567142857,85.68075744285714,36.2798166,10.4,2499.6666666666665,386.66666666666674,64718.0,1527.0,2.524605814285714,2.5695443714285715,4790901.0,115555.0,882468.0,94073.0,980184.0
202205,NY,36,-27.714285714285715,-12.571428571428571,-27.285714285714285,-36.857142857142854,-26.285714285714285,9.142857142857142,130.55142857142857,4032.0,18.0,17098089.0,13636342.0,87.69323278571427,20.2449747,84.14787242857142,37.92780665714286,6.5,2472.333333333333,344.0,65626.0,908.0,1.7441226142857142,1.719251157142857,4845280.0,54379.0,897245.0,57671.0,957048.0
202206,NY,36,-20.428571428571427,-6.285714285714286,-8.142857142857142,-32.285714285714285,-22.0,6.0,144.39285714285714,2923.0,34.0,17170068.0,13724429.0,87.20705605714286,16.671678614285714,82.86142598571428,39.995860057142856,4.6,2320.333333333333,214.33333333333331,66431.0,805.0,1.7555416142857143,1.8168961714285712,4881825.0,36545.0,769831.0,32541.0,804138.0
202207,NY,36,-23.571428571428573,-9.571428571428571,-20.0,-33.42857142857143,-22.714285714285715,6.714285714285714,143.10285714285715,1952.0,30.0,17235231.0,13801545.0,86.619812,13.555725314285715,75.40569699999999,44.20694382857142,3.2,2138.0,74.66666666666667,66939.0,508.0,1.394527114285714,1.3757679142857147,4906178.0,24353.0,819205.0,23009.0,844188.0
202208,NY,36,-21.428571428571427,-13.571428571428571,-13.0,-37.142857142857146,-32.42857142857143,8.285714285714286,144.00142857142856,1505.0,38.0,17293693.0,13858723.0,88.11166997142858,9.717452357142857,67.70185319999999,44.49816651428573,3.1,2002.666666666667,0.0,67300.0,361.0,1.1563121857142857,1.203384914285714,4921916.0,15738.0,602812.0,15810.0,620292.0
202209,NY,36,-20.857142857142858,-10.428571428571429,-15.142857142857142,-32.57142857142857,-21.285714285714285,5.285714285714286,148.43142857142857,1266.0,56.0,17336165.0,13901369.0,87.7978452,7.918604342857143,63.61517478571428,44.5304327,2.4,2019.333333333333,0.3333333333333333,67523.0,223.0,1.1339238857142857,1.1008859285714285,4934709.0,12793.0,766056.0,14175.0,781516.0
202210,NY,36,-25.285714285714285,-14.0,-17.142857142857142,-35.285714285714285,-22.428571428571427,6.142857142857143,148.48714285714283,895.0,57.0,17364829.0,13934785.0,88.27533184285714,7.3419867000000005,56.30073487142857,46.440419742857145,1.8,2085.6666666666665,26.33333333333333,67657.0,134.0,1.0084042142857144,0.9942653142857143,4946173.0,11464.0,638450.0,11435.0,650986.0
202211,NY,36,-20.0,-11.142857142857142,2.4285714285714284,-32.57142857142857,-22.142857142857142,5.0,159.03571428571428,833.0,101.0,17388134.0,13962998.0,87.39592192857143,7.299071671428572,50.18780925714287,46.40947707142857,1.8,1956.0,0.0,67813.0,156.0,1.2390669285714286,1.2705494571428573,4961120.0,14947.0,703576.0,14688.0,719154.0
202212,NY,36,-20.857142857142858,-12.285714285714286,-4.428571428571429,-32.57142857142857,-21.0,5.0,156.32666666666665,782.0,87.0,17411490.0,13988464.0,86.42129592857142,8.298609185714286,47.101162699999996,48.50500949999999,1.9,1932.333333333333,0.0,67917.0,104.0,1.5624821285714285,1.607180257142857,4977256.0,16136.0,705354.0,20239.0,727183.0
202213,NY,36,-22.0,-12.142857142857142,-11.571428571428571,-33.285714285714285,-20.571428571428573,5.0,154.60857142857142,892.0,180.0,17434265.0,14014787.0,87.86775571428572,11.435419357142857,46.48561531428572,47.08496795714286,1.9,1943.0,0.0,67987.0,70.0,1.9309782571428573,1.9582184571428574,5002854.0,25598.0,668738.0,24788.0,695145.0
202214,NY,36,-20.714285714285715,-10.571428571428571,-4.857142857142857,-32.714285714285715,-20.857142857142858,4.714285714285714,158.26857142857145,1096.0,191.0,17462276.0,14053540.0,88.0870341,13.911677742857146,46.11526065714286,45.4352015,2.6,2017.666666666667,28.66666666666667,68048.0,61.0,2.926016514285714,2.9822010999999997,5033233.0,30379.0,675376.0,35030.0,711562.0
202215,NY,36,-16.0,-5.142857142857143,21.857142857142858,-31.285714285714285,-26.571428571428573,4.857142857142857,,1382.0,245.0,17490293.0,14090576.0,88.9140128142857,17.761852342857143,46.36566871428572,43.804950971428575,3.9,1906.333333333333,0.0,68114.0,66.0,3.0198106,3.0944313142857145,5074112.0,40879.0,643010.0,42745.0,687113.0
202216,NY,36,-21.285714285714285,-13.285714285714286,14.0,-34.142857142857146,-31.0,5.571428571428571,,1726.0,302.0,17516098.0,14121479.0,87.93385495714286,20.946313328571428,47.79513614285714,45.00683048571428,4.4,1899.0,2.333333333333333,68222.0,108.0,3.0468866285714284,3.0394599428571425,5118596.0,44484.0,375290.0,31773.0,407438.0
202217,NY,36,-16.285714285714285,-7.714285714285714,22.428571428571427,-28.428571428571427,-20.571428571428573,3.2857142857142856,,2071.0,265.0,17538372.0,14149425.0,88.28096145714282,22.00182438571429,45.334424614285716,44.91952951428571,6.2,1997.666666666667,66.66666666666667,68344.0,122.0,3.591954871428572,3.662260785714286,5168122.0,49526.0,595317.0,54003.0,649971.0
202218,NY,36,-15.428571428571429,-5.714285714285714,14.714285714285714,-30.571428571428573,-22.0,3.857142857142857,,2855.0,239.0,17557685.0,14173099.0,87.85309168571429,25.573576414285714,44.084641028571426,43.78456788571429,7.5,1990.666666666667,68.66666666666667,68460.0,116.0,3.1673162571428577,3.245225457142857,5229056.0,60934.0,556758.0,58970.0,616331.0
202219,NY,36,-13.285714285714286,-4.714285714285714,39.142857142857146,-28.428571428571427,-21.428571428571427,2.857142857142857,,2845.0,201.0,17580602.0,14201430.0,89.41545342857144,25.221358057142854,46.294606071428575,44.403274214285716,6.8,2134.333333333333,228.33333333333331,68617.0,157.0,3.120363557142857,3.1169111,5280137.0,51081.0,523002.0,63455.0,587217.0
202220,NY,36,-14.0,-6.571428571428571,45.57142857142857,-26.714285714285715,-21.714285714285715,3.0,,2802.0,177.0,17602835.0,14226315.0,88.82906897142857,24.98687384285714,44.84328822857143,44.13435711428571,7.4,1843.0,17.333333333333332,68796.0,179.0,2.9138595142857144,2.8832805,5362799.0,82662.0,549507.0,63156.0,613570.0
202221,NY,36,-13.285714285714286,-5.428571428571429,45.285714285714285,-27.571428571428573,-23.571428571428573,3.0,,2620.0,169.0,17622550.0,14247478.0,87.99292767142857,24.791050157142855,45.10764651428571,43.96150338571429,5.6,1868.666666666667,30.33333333333333,68955.0,159.0,2.7069325,2.7401175714285713,5414434.0,51635.0,525651.0,52289.0,578823.0
202222,NY,36,-13.428571428571429,-5.0,69.0,-28.714285714285715,-28.857142857142858,3.2857142857142856,,2217.0,119.0,17642493.0,14268032.0,89.26780735714284,22.919542599999996,43.49166112857143,45.386970614285715,4.7,1848.333333333333,34.0,69124.0,169.0,2.1459963,2.221476242857143,5466873.0,52439.0,400119.0,37062.0,437898.0
202223,NY,36,-12.0,-4.428571428571429,58.285714285714285,-26.0,-22.285714285714285,2.4285714285714284,,1927.0,102.0,17663234.0,14289223.0,88.28682308571429,16.74123738571429,40.985687514285715,45.62461201428572,2.9,1783.0,15.666666666666664,69272.0,148.0,2.2176563857142857,2.301873914285714,5506484.0,39611.0,250381.0,22052.0,272920.0
202224,NY,36,-11.0,-3.142857142857143,54.285714285714285,-25.571428571428573,-22.428571428571427,2.4285714285714284,,1832.0,89.0,17675059.0,14301509.0,88.1787825857143,17.334583357142858,37.993656814285714,44.71269011428571,2.8,1834.666666666667,35.333333333333336,69436.0,164.0,1.687223942857143,1.8198651571428572,5544571.0,38087.0,402278.0,34265.0,437141.0
202225,NY,36,-10.428571428571429,-4.0,65.71428571428571,-25.857142857142858,-27.0,3.0,,1858.0,63.0,17688526.0,14314721.0,88.16697905714285,16.663716528571424,35.786531128571426,47.10841261428571,2.6,1790.666666666667,19.33333333333333,69571.0,135.0,1.9027750571428572,2.0365483285714285,5580555.0,35984.0,311897.0,32390.0,344883.0
202226,NY,36,-11.142857142857142,-2.857142857142857,69.57142857142857,-25.857142857142858,-29.285714285714285,3.142857142857143,,2089.0,43.0,17717998.0,14333045.0,,,,,,,,69698.0,127.0,,,5622208.0,41653.0,240445.0,31740.0,272569.0
202227,NY,36,-15.5,-4.75,99.5,-31.25,-41.75,5.0,,2381.0,35.0,17739261.0,14345055.0,,,,,,,,69799.0,101.0,,,5665385.0,43177.0,181356.0,28951.0,210610.0
202001,NC,37,,,,,,,,,,,,,,,,,2003.0,0.0,,,,,,,,,
202002,NC,37,,,,,,,,,,,,,,,,,1984.0,0.0,,,,,,,,,
202003,NC,37,,,,,,,112.33333333333333,,,,,,,,,,1902.0,0.0,,,,,,,,,
202004,NC,37,,,,,,,109.03714285714284,,,,,,,,,,1994.0,146.0,0.0,0.0,,,0.0,0.0,,,
202005,NC,37,,,,,,,107.31714285714285,,,,,,,,,,1983.0,126.0,0.0,0.0,,,0.0,0.0,,,
202006,NC,37,,,,,,,106.81714285714284,,,,,,,,,,2053.0,190.0,0.0,0.0,,,0.0,0.0,,,
202007,NC,37,6.0,-1.0,23.0,4.0,-1.0,-1.0,117.64142857142858,,,,,,,,,,2060.0,201.0,0.0,0.0,,,0.0,0.0,,,
202008,NC,37,-0.5714285714285714,-1.4285714285714286,4.571428571428571,0.8571428571428571,-4.428571428571429,2.5714285714285716,113.03999999999998,,,,,,,,,,1924.666666666667,0.0,0.0,0.0,,,0.0,0.0,,,
202009,NC,37,7.428571428571429,0.7142857142857143,14.428571428571429,7.571428571428571,2.5714285714285716,-1.0,122.71857142857144,,,,,,,,,,1972.0,0.0,0.0,0.0,,,0.0,0.0,,,
202010,NC,37,9.571428571428571,5.0,22.142857142857142,5.714285714285714,2.0,-1.1428571428571428,124.42142857142855,,,,,,,,,,2031.666666666667,0.0,0.0,0.0,,,2.0,2.0,35.0,5.0,40.0
202011,NC,37,6.428571428571429,12.0,47.42857142857143,0.8571428571428571,-0.5714285714285714,-0.2857142857142857,116.97999999999999,,,,,,,,,,2024.666666666667,0.0,0.0,0.0,,,32.0,30.0,508.0,92.0,601.0
202012,NC,37,-18.142857142857142,12.0,30.142857142857142,-22.285714285714285,-20.428571428571427,8.142857142857142,85.81571428571428,,,,,,,,,,2051.6666666666665,12.666666666666664,0.0,0.0,,,287.0,255.0,6811.0,488.0,7299.0
202013,NC,37,-34.285714285714285,-6.142857142857143,8.571428571428571,-41.714285714285715,-34.0,13.571428571428571,66.13142857142857,,,,,,,,,,1873.0,0.0,5.0,5.0,,,1105.0,818.0,14040.0,1407.0,15448.0
202014,NC,37,-37.714285714285715,-11.714285714285714,8.285714285714286,-46.857142857142854,-40.857142857142854,15.571428571428571,62.71571428571429,,,,,,,,,,2009.333333333333,20.0,34.0,29.0,,,2635.0,1530.0,20243.0,2180.0,22432.0
202015,NC,37,-37.42857142857143,-8.428571428571429,15.571428571428571,-48.142857142857146,-44.57142857142857,16.0,66.83142857142857,,,,,,,,,,1995.666666666667,26.0,89.0,55.0,0.68829105,0.7071717833333334,4535.0,1900.0,18074.0,2576.0,20662.0
202016,NC,37,-36.714285714285715,-12.857142857142858,6.428571428571429,-47.57142857142857,-42.714285714285715,15.571428571428571,73.07714285714286,,,,,,,,,,1983.0,48.0,187.0,98.0,0.4908400857142857,0.5084029428571429,6524.0,1989.0,13854.0,2709.0,16577.0
