epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202134,ID,16,12,15.42857143,150.8571429,27.57142857,-19,1.142857143,224.9085714,426,0,785845,636570,76.49831633,12.58088134,36.50292364,49.476015,,335.3333333,55.33333333,2327,44,1.2442023,1.248221171,217887,4948,33491,9566,43133
202135,ID,16,9.428571429,17.71428571,157.2857143,21.42857143,-19.42857143,1,215.9614286,475,1,798570,644721,74.46972747,18.53933,39.78974744,47.29373969,,379,99,2379,52,2.006039329,1.9931522,225544,7657,36132,10543,46831
202136,ID,16,7.857142857,15.42857143,164,19.42857143,-25,2.571428571,216.9942857,548,0,809840,653138,73.63176936,20.9208898,40.81214816,48.98895627,,360,78,2472,93,2.730742343,2.838828443,233577,8033,39047,13418,52579
202137,ID,16,6.142857143,14.28571429,137.7142857,20.42857143,-17.14285714,1.285714286,213.0214286,617,1,822532,663488,74.21032973,26.93510549,44.34032557,48.6387079,,414.6666667,131.6666667,2636,164,2.1954731,2.1264278,242021,8444,47342,18807,66326
202138,ID,16,5.142857143,12.71428571,122.8571429,19.14285714,-15.57142857,1.428571429,210.7628571,627,0,833842,673572,75.64315319,25.29875869,44.07489409,49.64968364,,455.3333333,171.3333333,2753,117,2.644919043,2.6585559,250556,8535,46035,16409,62603
202139,ID,16,5.714285714,13.42857143,111.5714286,17.14285714,-14.71428571,1.428571429,210.69,560,0,843549,681326,74.44306123,27.42268031,49.12581887,47.76354116,,445.3333333,161.3333333,2964,211,2.526465371,2.531435114,260012,9456,42948,13642,56679
202140,ID,16,6.428571429,13.71428571,98.71428571,16.28571429,-15.42857143,1.857142857,208.9514286,513,0,853579,691036,73.91510314,25.88160981,45.38527257,50.61745364,,439.6666667,156.6666667,3122,160,1.316863386,1.352773443,268454,8442,40666,11940,52680
202141,ID,16,5,10.42857143,82.42857143,14.42857143,-15.42857143,2.142857143,205.5342857,446,0,860064,697884,73.72433514,26.57802673,44.11273997,53.08180059,,430,146,3256,134,2.086503429,2.165266429,276862,8408,37389,9470,46912
202142,ID,16,5.428571429,10.14285714,81.71428571,15.14285714,-14.57142857,1.714285714,204.5185714,393,0,867779,707010,72.48675464,30.16005541,45.61759256,53.14578626,,426.3333333,141.3333333,3413,157,1.8237353,1.733269457,285003,8141,39101,8989,48237
202143,ID,16,4.571428571,10.71428571,50.85714286,8.142857143,-13.14285714,2.571428571,195.1485714,340,0,876182,716352,73.86664473,18.61242106,44.96242433,51.47093853,,397.6666667,111.6666667,3538,125,1.8978378,1.947320786,291252,6249,36096,7491,43635
202144,ID,16,3.857142857,9.428571429,51.57142857,5.857142857,-13.28571429,2.571428571,182.2242857,312,0,884123,723757,72.15605683,26.2426131,41.13024761,53.09050154,,394,105,3646,108,2.198461314,2.383356386,296299,5047,36252,5855,42145
202145,ID,16,4.428571429,7.428571429,34.14285714,5.285714286,-13.28571429,3,186.2085714,234,2,891102,730510,73.15299091,19.00156944,42.5059871,53.42731641,,381.6666667,92.66666667,3745,99,1.611067529,1.658097486,299849,3550,35397,4882,40323
202146,ID,16,3.714285714,7.428571429,30.28571429,5,-11.57142857,2.571428571,188.7428571,239,3,898592,737478,72.35547046,22.87485361,43.67791327,51.4497011,,380.6666667,91.66666667,3846,101,1.697650371,1.814934114,303296,3447,36186,4007,40242
202147,ID,16,-3.142857143,10,40.42857143,3.857142857,-35.42857143,6.714285714,173.7157143,235,2,902388,740663,73.87691384,21.9417774,42.59274436,56.57608889,,364,72,3899,53,1.184000443,1.229968514,305762,2466,25921,3238,29185
202148,ID,16,3.285714286,7.142857143,35.71428571,5.857142857,-10.85714286,2.714285714,185.9228571,199,0,911734,748178,75.59046863,13.20509187,42.50271526,59.4901361,,328.6666667,35.33333333,3970,71,1.198344129,1.225896529,308869,3107,33640,3843,37513
202149,ID,16,3.285714286,8,12.71428571,-1.571428571,-9.142857143,3.142857143,183.1857143,225,1,918694,754291,74.78533123,11.47624341,44.72902271,53.32043579,,358.3333333,63.33333333,4029,59,1.6571187,1.702955457,311692,2823,30462,3206,33701
202150,ID,16,6.857142857,10.85714286,9.285714286,3.142857143,-10.14285714,2.714285714,193.1142857,170,2,924366,759478,76.4278765,11.0489252,42.1769872,55.28876426,,346.6666667,51.66666667,4068,39,1.441955529,1.428309257,313967,2275,32844,2693,35607
202151,ID,16,0.7142857143,13.28571429,16.57142857,0,-35,6.571428571,174.4285714,176,3,928594,762935,77.53558946,8.885675986,41.95745703,56.16156987,,383,84,4099,31,1.673614686,1.758586586,315726,1759,27412,4133,31566
202152,ID,16,-7.285714286,0.8571428571,2.428571429,-4,-38.28571429,10.14285714,173.0857143,176,6,931688,765420,73.20218901,14.29739666,41.0047297,55.12066659,,335,34,4162,63,2.629876943,2.516559686,319382,3656,26159,8444,34648
202201,ID,16,-6.857142857,2.571428571,-8.571428571,-4.714285714,-17.28571429,7.142857143,171.7757143,307,4,937435,770109,74.39848061,26.83560677,40.96634454,49.33586936,,368.3333333,66.33333333,4237,75,2.858277043,2.945839171,327451,8069,36996,20847,57908
202202,ID,16,-7.571428571,1.142857143,2,-1,-14.42857143,5.714285714,173.7428571,369,3,942804,774029,77.82356573,31.2707665,45.54424851,45.32825267,,396,90,4274,37,4.734286186,4.779624343,340857,13406,37788,35630,73497
202203,ID,16,-9.857142857,-0.7142857143,6.285714286,-4.142857143,-18.85714286,6.714285714,172.0757143,499,3,966474,790407,76.97639133,40.67445477,46.8271085,44.01889224,,336,28.66666667,4322,50,6.092259843,6.038466714,358057,17200,36757,42842,79673
202204,ID,16,-9.142857143,-1.571428571,3,-3.285714286,-14.14285714,5.428571429,173.3414286,589,2,1063286,872622,76.50347819,45.35571711,48.34959474,44.06624877,,378.3333333,66.33333333,4405,83,6.218786857,6.2958227,377721,19664,28828,30447,59377
202205,ID,16,-5.714285714,1.857142857,7.714285714,-1,-11.71428571,4.142857143,178.1614286,532,1,1067869,877730,75.51335181,46.21598253,48.2802857,47.96873483,,360,50,4479,74,2.955508857,3.083622386,391067,13346,26135,18033,44271
202206,ID,16,-2.571428571,5.857142857,27.71428571,1.857142857,-10.28571429,3,189.0857143,396,1,1071290,881492,76.06390049,40.69445299,46.4873048,50.95829481,,366.3333333,57.33333333,4552,75,2.375442771,2.429189129,403137,12070,19821,7628,27555
202207,ID,16,-2,5.857142857,30,4.428571429,-10.42857143,2.714285714,192.96,279,1,1074614,886686,74.72471141,25.28395636,42.46529774,54.37698619,,345.3333333,40,4676,124,2.141028914,2.161780157,414513,11376,18977,3863,22873
202208,ID,16,-1.714285714,-0.2857142857,15.42857143,5.571428571,-14,3.428571429,199.72,155,4,1077265,890174,73.87965177,25.11008543,36.93972331,55.67197003,,320.6666667,18.33333333,4730,54,1.459456171,1.575026957,423638,9125,15290,1838,17163
202209,ID,16,-0.5714285714,2,28.28571429,7.142857143,-9.285714286,2.142857143,204.0957143,96,3,1079416,892730,69.74945063,18.49678274,31.84916001,58.67717753,,359.3333333,52.33333333,4788,58,2.231008157,2.231008157,432483,8845,18618,1411,20058
202210,ID,16,-3,0.2857142857,34.42857143,6.857142857,-9,2.142857143,208.1528571,103,15,1081013,894797,72.03812567,12.20274345,26.02600964,57.4281369,,332,24,4819,31,1.57280284,1.57280284,437931,5448,17651,829,18494
202211,ID,16,-3.285714286,0.1428571429,43.57142857,10.85714286,-9.571428571,2.142857143,210.0342857,49,15,1082701,896923,76.4395894,,26.50745866,55.82234734,,283.3333333,0,4834,15,2.2053234,2.39291978,441938,4007,19871,556,20455
202212,ID,16,-1,0.1428571429,86.85714286,14,-18.28571429,2.142857143,214.6216667,36,15,1084285,898877,73.71513867,11.960543,21.58740816,61.22988577,,304.3333333,1,4867,35,1.313920271,1.377396557,443549,1611,16811,349,17171
202213,ID,16,-1.142857143,2.142857143,83.71428571,15.28571429,-10.42857143,1,215.1742857,18,21,1085790,900473,71.76185721,11.7818514,18.9998379,59.72887739,,288,0,4876,9,1.920363557,2.036879214,444210,661,14664,441,15109
202214,ID,16,2,6,83.14285714,16.28571429,-9.714285714,0.8571428571,230.5957143,24,17,1087319,902349,71.95203093,,15.66160094,58.56621689,,292,0,4895,19,1.4815725,1.4815725,444637,427,12109,387,12501
202215,ID,16,-0.8571428571,6.857142857,38.71428571,11.57142857,-10.42857143,2.142857143,,29,19,1088947,904116,73.27547094,,15.21241523,58.37273626,,289.6666667,0,4913,18,1.8350298,1.93221155,445040,403,12026,423,12457
202216,ID,16,-3.571428571,1.857142857,84.42857143,15,-11.57142857,0.7142857143,,37,14,1090460,906159,73.07308434,,14.79252784,64.2122249,,309.6666667,13.66666667,4922,9,2.284936029,2.408736186,445545,505,8415,374,8791
202217,ID,16,3.142857143,6.428571429,96.14285714,17.85714286,-9.428571429,0.5714285714,,53,15,1091868,907643,71.85946643,,16.04222491,58.54989614,,291.3333333,3.333333333,4927,5,1.187747467,1.060360683,446040,495,12563,703,13269
202218,ID,16,6,12.71428571,96.42857143,18.71428571,-9.428571429,0.1428571429,,55,15,1100974,916083,70.55642084,,15.86405424,59.34110146,,281,3.666666667,4928,1,2.03445535,2.103967175,446856,816,10138,839,10986
202219,ID,16,4.714285714,10.57142857,100.2857143,18.71428571,-10.57142857,0.1428571429,,49,16,1103444,918534,73.14314007,,12.37393119,58.08642636,,233,0,4933,5,1.748500371,1.632945614,447913,1057,10898,1039,11944
202220,ID,16,4.714285714,10.85714286,137.8571429,21.14285714,-11,-0.5714285714,,64,13,1105105,933920,77.08737381,,13.7218485,59.79737846,,0,0,4936,3,2.562947157,2.639057243,449265,1352,12806,1535,14346
202221,ID,16,7,13.42857143,148,25.42857143,-13.57142857,-0.2857142857,,83,7,1106995,935939,75.043842,34.66994917,14.82873144,54.88237869,,0,0,4940,4,1.836810014,1.710738414,450957,1692,11883,1774,13666
202222,ID,16,5.142857143,11.71428571,142.2857143,23,-24.14285714,2.142857143,,95,11,1108244,937203,72.46819309,31.26719724,12.02415656,59.04145931,,0,0,4942,2,1.6905186,1.799174867,452918,1961,10720,2103,12829
202223,ID,16,5.571428571,12.14285714,175,30.14285714,-18.14285714,0.1428571429,,139,6,1109480,938418,73.72572729,36.87581099,13.47892224,58.3334879,,0,0,4951,9,1.855395014,1.857850343,455427,2509,8581,1583,10168
202224,ID,16,5.142857143,13.28571429,170.4285714,33,-19.85714286,0.4285714286,,122,6,1110237,939068,72.47705659,35.71207053,13.04013303,58.68878943,,0,0,4954,3,2.52534936,2.52534936,457907,2480,11067,1952,13023
202225,ID,16,6.857142857,14.85714286,220.4285714,34.28571429,-21.42857143,-0.1428571429,,183,3,1111025,939805,74.87116709,36.81326271,13.99986784,57.38516601,,,,4966,12,2.931751643,2.970550971,460741,2834,10486,2234,12728
202226,ID,16,10.6,17.8,228.4,33.4,-19.6,0.2,,227,2,1113236,940698,,,,,,,,4981,15,,,464094,3353,3028,666,3695
202001,IL,17,,,,,,,,,,,,,,,,,2191,0,,,,,,,,,
202002,IL,17,,,,,,,,,,,,,,,,,2252,5,,,,,,,,,
202003,IL,17,,,,,,,109.2316667,,,,,,,,,,2231,0,,,,,,,,,
202004,IL,17,,,,,,,105.3214286,,,,,,,,,,2199,0,0,0,,,1,1,,,
202005,IL,17,,,,,,,104.8971429,,,,,,,,,,2137,0,0,0,,,2,1,,,
202006,IL,17,,,,,,,104.8985714,,,,,,,,,,2232,0,0,0,,,2,0,,,
202007,IL,17,4,3,10,3,3,-1,114.92,,,,,,,,,,2216,0,0,0,,,2,0,,,
202008,IL,17,3.571428571,0.8571428571,12.14285714,1.285714286,-1.142857143,0.2857142857,117.1757143,,,,,,,,,,2207,0,0,0,,,2,0,,,
202009,IL,17,5.285714286,4.571428571,18.71428571,3.142857143,2,-0.5714285714,115.5814286,,,,,,,,,,2209,0,0,0,,,2,0,,,
202010,IL,17,10.14285714,10,42.85714286,5.285714286,2.714285714,-1.428571429,120.6528571,,,,,,,,,,2254,43,0,0,,,6,4,414,9,424
202011,IL,17,4.571428571,20.85714286,31.42857143,-2.571428571,-0.4285714286,0.5714285714,110.1714286,,,,,,,,,,2190.666667,0,0,0,,,64,58,1682,180,1876
202012,IL,17,-26.85714286,17.85714286,-9.285714286,-33.14285714,-27.14285714,12.28571429,72.46142857,,,,,,,,,,2278.333333,84.33333333,6,6,,,753,689,10010,1543,11587
202013,IL,17,-50.14285714,-18.71428571,-20,-52.85714286,-46.14285714,19.71428571,51.99714286,,,,,,,,,,2279.666667,116.6666667,47,41,,,3491,2738,18176,5179,23420
202014,IL,17,-45.28571429,-12.28571429,-7.857142857,-51.85714286,-47.42857143,19.28571429,56.03714286,,,,,,,,,,2522.333333,371.3333333,244,197,,,10357,6866,24457,7778,32287
202015,IL,17,-44.71428571,-9.285714286,4.142857143,-51.85714286,-49.42857143,19.42857143,59.18285714,,,,,,,,,,2713.666667,572.6666667,677,433,0.8460713833,0.9177718833,19180,8823,27153,9128,36356
202016,IL,17,-46.42857143,-16.71428571,-17.57142857,-52.14285714,-47.85714286,19.57142857,62.23428571,,,,,,,,,,2715,598,1259,582,0.7217308,0.7610918143,29160,9980,31797,10099,41969
202017,IL,17,-41.28571429,-13,-1.571428571,-50.14285714,-46,18.57142857,69.64142857,,,,,,,,,,2784.333333,685.3333333,1875,616,0.6117701429,0.6085415429,41777,12617,50085,14596,64858
202018,IL,17,-36.71428571,-8.571428571,20.14285714,-45.14285714,-44.42857143,16.42857143,76.58857143,,,,,,,,,,2705,608,2559,684,0.6145808143,0.6353988,58505,16728,69525,17032,87089
202019,IL,17,-33.42857143,-2.714285714,24,-43.28571429,-42.42857143,16.28571429,84.37857143,,,,,,,,,,2699,620,3349,790,0.4493814,0.4647366286,76085,17580,91877,18828,111346
202020,IL,17,-34.71428571,-6.428571429,18.42857143,-43.42857143,-41.57142857,15.71428571,91.836,,,,,,,,,,2632,584,4129,780,0.5144962143,0.5359583857,92457,16372,111417,16784,128757
202021,IL,17,-33,-5.714285714,19.57142857,-42.71428571,-40.14285714,15,100.4314286,,,,,,,,,,2446.666667,419.6666667,4790,661,0.4751573143,0.4889316714,107796,15339,113434,14384,128289
202022,IL,17,-28,-2.714285714,63.14285714,-38.42857143,-40.42857143,14,108.0585714,,,,,,,,,,2390.333333,365.3333333,5330,540,0.4535852857,0.4616888,118917,11121,115616,11368,127438
202023,IL,17,-23.85714286,-2.571428571,63.28571429,-35.71428571,-33.42857143,11.57142857,118.3228571,,,,,,,,,,2367.666667,354.6666667,5864,534,0.4653682857,0.4645422286,126890,7973,116521,8138,124963
202024,IL,17,-18.85714286,-0.4285714286,78.42857143,-31.14285714,-31,10,128.1528571,,,,,,,,,,2163.666667,189.3333333,6289,425,0.4305024571,0.4497981429,131871,4981,134646,6820,141847
202025,IL,17,-15.57142857,1.714285714,98.28571429,-27.57142857,-30.42857143,8.571428571,136.6528571,,,,,,,,,,2165,192,6625,336,0.4112658143,0.4217365286,136104,4233,152793,6688,159926
202026,IL,17,-16.42857143,-1.714285714,83.28571429,-28.42857143,-30.42857143,8.714285714,139.0085714,,,,,,,,,,2084,108,6873,248,0.4286936,0.4337277857,141077,4973,253157,10032,263586
202027,IL,17,-12.14285714,4,100.4285714,-27.71428571,-36.28571429,8.428571429,144.2485714,,,,,,,,,,2133,156,7014,141,0.4174043571,0.4273827143,146612,5535,188998,7471,196769
202028,IL,17,-12.85714286,-0.8571428571,91,-27,-31.85714286,8,147.1271429,,,,,,,,,,2152,196,7369,355,0.4073253,0.4383892,154094,7482,201271,8498,210120
202029,IL,17,-11.42857143,-0.5714285714,106.5714286,-27.71428571,-30.57142857,7.714285714,150.8142857,337,,,,,,,,,2057.333333,110.3333333,7483,114,0.5065743286,0.5170047,161785,7691,226676,9846,236825
202030,IL,17,-12.28571429,-1.142857143,102.5714286,-28.42857143,-30.57142857,7.714285714,150.64,619,,,,,,,,,2006.666667,54.66666667,7589,106,0.5380137429,0.5313575143,171122,9337,224632,11586,236494
202031,IL,17,-11.85714286,-1.714285714,102,-28.57142857,-31,7.857142857,149.3828571,676,,,,,,,,,2041,67,7700,111,0.5664063286,0.6030305857,181754,10632,232115,12437,244800
202032,IL,17,-10.42857143,-0.1428571429,117.4285714,-28,-30.14285714,7.428571429,150.0442857,683,,,,,,,,,2105.333333,124.3333333,7840,140,0.4132003286,0.4673405571,193998,12244,245492,13689,259483
202033,IL,17,-10.28571429,-1.428571429,99.42857143,-29.14285714,-31,6.714285714,152.4128571,700,,,,,,,,,2091.333333,123.3333333,7937,97,0.5627312714,0.5854157857,205851,11853,250990,14838,266105
202034,IL,17,-10.28571429,-1.285714286,112.4285714,-28.71428571,-29.42857143,6.714285714,148.4985714,792,,,,,,,,,2118.333333,153.3333333,8083,146,0.6020387286,0.6150975571,219701,13850,285459,15546,301364
202035,IL,17,-13,-2,87.71428571,-30.14285714,-28.57142857,7.428571429,140.4685714,829,,,,,,,,,2076,92,8217,134,0.7028603429,0.7168997429,233066,13365,307114,16121,323608
202036,IL,17,-11.14285714,0.7142857143,102.4285714,-28.14285714,-29,6.571428571,141.5285714,852,,,,,,,,,2158.333333,164.3333333,8385,168,0.7510948143,0.7519461571,250102,17036,309028,16877,326270
202037,IL,17,-16,-3,60.71428571,-34.57142857,-34.85714286,8.857142857,132.0014286,773,,,,,,,,,2040.333333,54,8527,142,0.7026117143,0.7423360571,261999,11897,295767,14268,310394
202038,IL,17,-11.57142857,-2.285714286,101.7142857,-29.85714286,-25.85714286,6.428571429,141.9514286,817,,,,,,,,,2036.333333,58.66666667,8672,145,0.6719922143,0.6763409571,275041,13042,312821,15564,328747
202039,IL,17,-12.28571429,-2.571428571,87,-31.14285714,-25.42857143,6.571428571,136.6971429,807,0,,,,,,,,2247.666667,255.6666667,8832,160,0.5836416714,0.5509981143,288773,13732,329883,15412,345612
202040,IL,17,-13.57142857,-1.571428571,44.14285714,-32.28571429,-25.42857143,7.428571429,128.93,859,0,,,,,,,,2088,86,9023,191,0.5339980429,0.5518063571,302782,14009,328885,14841,344076
202041,IL,17,-13.85714286,-1.428571429,70.14285714,-31.57142857,-25.57142857,6.571428571,131.42,1127,0,,,,,,,,2270,231,9221,198,0.8037070429,0.8418269714,319451,16669,366996,20001,387383
202042,IL,17,-14.85714286,-2.714285714,51.57142857,-31.42857143,-26.42857143,7.571428571,129.4542857,1786,0,,,,,,,,2204.666667,152.6666667,9452,231,0.8445714714,0.8839496,343386,23935,382212,27434,410118
202043,IL,17,-18,-5.142857143,15.42857143,-33.57142857,-26,8.857142857,121.9442857,2125,3,,,,,,,,2201.333333,160,9751,299,0.8103970571,0.8289419286,374901,31515,410736,34276,445542
202044,IL,17,-18.85714286,-2.285714286,13.14285714,-34.71428571,-26.28571429,8.857142857,118.0257143,2361,3,,,,,,,,2344,286,10040,289,1.090999914,1.126640871,416547,41646,429586,47936,478165
202045,IL,17,-19.42857143,-4.285714286,36.85714286,-36.14285714,-27.85714286,9.428571429,109.2428571,3167,8,,,,,,,,2528,446,10488,448,1.319107357,1.352198771,477978,61431,455921,68524,525208
202046,IL,17,-22.14285714,-4.857142857,14.57142857,-39.28571429,-28.42857143,10.71428571,101.9328571,4230,3,,,,,,,,2680,573,11088,600,1.8385606,1.865629971,562985,85007,511871,88816,601758
202047,IL,17,-25.42857143,-6.142857143,-5.142857143,-40.71428571,-29.28571429,11.14285714,99.12285714,4541,5,,,,,,,,2872.333333,752.3333333,11952,864,1.741357743,1.748710243,646286,83301,572512,80468,654134
202048,IL,17,-29.14285714,-4,-12.28571429,-46.28571429,-42.28571429,14.71428571,93.94571429,4183,13,,,,,,,,2837.333333,702.3333333,12838,886,1.299244843,1.3407381,712936,66650,445299,61797,508234
